,product,started,closed,winner,price
502,5 Polegadas Vermelho,2021-12-22 17:00:00,2021-12-22 18:50:50,PIERO MARCON,"R$ 9,30"
503,Pacote 50 Lances,2021-12-22 18:00:00,2021-12-22 18:04:42,Claraelena,"R$ 1,20"
504,IPhone 13 Pro,2021-12-22 10:00:00,2021-12-22 16:52:04,Carletto365,"R$ 69,31"
505,Smart TV 75,2021-12-22 16:00:00,2021-12-22 16:29:24,dudalive,"R$ 6,53"
506,Chaise Hungria Trama,2021-12-22 14:00:00,2021-12-22 15:43:43,Ermenegildo,"R$ 10,17"
507,Pacote 50 Lances,2021-12-22 15:00:00,2021-12-22 15:09:58,email,"R$ 1,77"
508,Fone De Ouvido,2021-12-22 13:00:00,2021-12-22 13:37:15,@iarleisantana112,"R$ 5,20"
509,Pacote 100 Lances,2021-12-22 12:00:00,2021-12-22 12:48:25,email,"R$ 6,94"
510,iPad Air 10,2021-12-22 11:00:00,2021-12-22 12:08:09,KAIOBLACK,"R$ 10,54"
511,Cama Box Colch,2021-12-22 07:00:00,2021-12-22 10:42:02,Pac_Man,"R$ 22,00"
512,Pacote 50 Lances,2021-12-22 09:00:00,2021-12-22 09:44:07,Elzrs,"R$ 4,92"
513,Drone Multilaser Eagle,2021-12-22 08:00:00,2021-12-22 08:11:44,edilsonvital,"R$ 2,15"
514,Apple Watch Series,2021-12-21 08:00:00,2021-12-22 06:28:33,cadumusic,"R$ 128,24"
515,Pacote 50 Lances,2021-12-22 06:00:00,2021-12-22 06:05:25,Carlosmrr,"R$ 1,26"
516,A Intel Core,2021-12-21 22:00:00,2021-12-21 23:03:58,GiLANCE,"R$ 7,55"
517,Pacote 100 Lances,2021-12-21 23:00:00,2021-12-21 23:00:15,ruaann,"R$ 0,74"
518,Liquidificador Philips Walita,2021-12-21 20:30:00,2021-12-21 22:34:12,Luiscma96,"R$ 14,34"
519,Pacote 100 Lances,2021-12-21 21:00:00,2021-12-21 21:54:59,Fofocruz,"R$ 6,04"
520,Cervejeira Metalfrio VN50FL,2021-12-21 19:00:00,2021-12-21 21:45:36,Soul___,"R$ 18,82"
521,5 Digital Edition,2021-12-21 16:00:00,2021-12-21 19:32:02,BASALTO,"R$ 25,15"
522,f15 core i7,2021-12-21 17:00:00,2021-12-21 19:16:15,p.caldana,"R$ 15,77"
523,Patinete Elétrico Foston,2021-12-21 13:00:00,2021-12-21 18:42:55,lisa.,"R$ 34,16"
524,Pacote 50 Lances,2021-12-21 18:00:00,2021-12-21 18:07:11,brunopiui,"R$ 1,22"
525,PIX de 1.000,2021-12-21 11:00:00,2021-12-21 16:37:32,Kalum44,"R$ 37,23"
526,Pacote 50 Lances,2021-12-21 15:00:00,2021-12-21 15:39:15,NOTA1000!!,"R$ 4,85"
527,Smart TV 75,2021-12-20 16:00:00,2021-12-21 15:01:49,felipeFK,"R$ 170,54"
528,Smart TV Led,2021-12-21 14:00:00,2021-12-21 14:05:13,mpinato,"R$ 1,68"
529,Pacote 100 Lances,2021-12-21 12:00:00,2021-12-21 12:31:30,Karluz786,"R$ 4,73"
530,IPhone 13 Pro,2021-12-21 10:00:00,2021-12-21 10:47:08,Januário 2000,"R$ 10,04"
531,Pacote 50 Lances,2021-12-21 09:00:00,2021-12-21 09:26:18,email,"R$ 4,05"
532,Bicicleta Aro 29,2021-12-21 07:00:00,2021-12-21 08:45:37,Rômulo Riguetto,"R$ 11,49"
533,Pacote 50 Lances,2021-12-21 06:00:00,2021-12-21 06:11:56,Jotape79,"R$ 2,59"
534,MacBook Air Intel,2021-12-20 22:00:00,2021-12-21 02:47:26,Rômulo Riguetto,"R$ 31,27"
535,Refrigerador Brastemp Frost,2021-12-20 19:00:00,2021-12-21 00:08:46,gildodespachante,"R$ 32,53"
536,Pacote 100 Lances,2021-12-20 23:00:00,2021-12-20 23:39:53,Gabriel19,"R$ 5,39"
537,Patinete Elétrico Maj,2021-12-20 20:00:00,2021-12-20 21:34:58,LehBarbieri,"R$ 13,34"
538,Pacote 100 Lances,2021-12-20 21:00:00,2021-12-20 21:30:19,Fofocruz,"R$ 4,83"
539,Mochila Nike Sportswear,2021-12-20 19:30:00,2021-12-20 21:16:24,MUSTANG-GT,"R$ 10,66"
540,Caixa de Som,2021-12-20 20:30:00,2021-12-20 20:33:09,LehBarbieri,"R$ 1,90"
541,Bicicleta Aro 29,2021-12-20 14:00:00,2021-12-20 18:54:58,Frida33,"R$ 30,82"
542,Pacote 50 Lances,2021-12-20 18:00:00,2021-12-20 18:30:30,lucasparanhos,"R$ 4,46"
543,Whisky Royal Salute,2021-12-20 17:00:00,2021-12-20 17:06:18,email,"R$ 1,18"
544,Pacote 50 Lances,2021-12-20 15:00:00,2021-12-20 15:23:34,Karluz786,"R$ 4,22"
545,IPhone 13 Pro,2021-12-20 10:00:00,2021-12-20 14:32:23,Salberg00,"R$ 31,21"
546,Smart TV LED,2021-12-20 13:00:00,2021-12-20 13:40:01,dom.oliveto,"R$ 6,01"
547,Pacote 100 Lances,2021-12-20 12:00:00,2021-12-20 12:05:08,Anderdias,"R$ 1,06"
548,Drone Multilaser Eagle,2021-12-20 11:00:00,2021-12-20 11:09:25,Agamenonn,"R$ 1,22"
549,PIX de 1.000,2021-12-20 08:00:00,2021-12-20 10:03:27,wandy90,"R$ 12,20"
550,Pacote 50 Lances,2021-12-20 09:00:00,2021-12-20 09:09:22,Rafael3009,"R$ 0,95"
551,Chaise Hungria Trama,2021-12-20 07:00:00,2021-12-20 08:29:22,Rainhadosleilões,"R$ 6,91"
552,Smart TV 75,2021-12-19 16:00:00,2021-12-20 08:05:56,cheiodelances,"R$ 85,23"
553,5 Digital Edition,2021-12-19 20:00:00,2021-12-20 06:30:30,MarcosMAC,"R$ 58,84"
554,Pacote 50 Lances,2021-12-20 06:00:00,2021-12-20 06:00:15,BRMARTINOVSKI,"R$ 0,46"
555,A Intel Core,2021-12-19 22:00:00,2021-12-20 05:48:39,eusouomat,"R$ 42,37"
556,Notebook Dell Core,2021-12-19 20:30:00,2021-12-20 01:43:58,MarcosMAC,"R$ 28,33"
557,IPhone 13 Pro,2021-12-19 10:00:00,2021-12-20 01:12:52,G.Ornellas,"R$ 116,12"
558,Pacote 100 Lances,2021-12-19 23:00:00,2021-12-19 23:24:19,Pedro honda,"R$ 3,26"
559,PIX de 500,2021-12-19 19:30:00,2021-12-19 22:13:33,fininn,"R$ 16,53"
560,Pacote 100 Lances,2021-12-19 21:00:00,2021-12-19 21:07:38,Christo,"R$ 1,51"
561,GoPro HERO 9,2021-12-19 17:00:00,2021-12-19 20:00:26,email,"R$ 16,56"
562,Smart TV LED,2021-12-18 16:00:00,2021-12-19 19:29:22,Jocimas2,"R$ 149,15"
563,iPad Air 10,2021-12-19 19:00:00,2021-12-19 19:15:02,Ed.JR.,"R$ 2,73"
564,Apple Watch Series,2021-12-19 14:00:00,2021-12-19 18:20:15,nilvasilva,"R$ 23,48"
565,Pacote 50 Lances,2021-12-19 18:00:00,2021-12-19 18:07:22,Stephanyeschneider,"R$ 1,58"
566,5 Polegadas Vermelho,2021-12-19 13:00:00,2021-12-19 16:08:41,AdilsonMenendes,"R$ 16,43"
567,Pacote 50 Lances,2021-12-19 15:00:00,2021-12-19 15:27:25,Nascimentohl,"R$ 4,32"
568,Pacote 100 Lances,2021-12-19 12:00:00,2021-12-19 12:27:12,VRSA21,"R$ 3,83"
569,Caixa de Som,2021-12-19 11:00:00,2021-12-19 11:29:21,R&amp;M_Lopes,"R$ 3,56"
570,Pacote 50 Lances,2021-12-19 09:00:00,2021-12-19 09:15:05,Jakeline Tamião,"R$ 1,63"
571,Fone Bose Quietcomfort,2021-12-19 08:00:00,2021-12-19 08:37:30,cíntiadias,"R$ 3,42"
572,Maquina De Gelo,2021-12-19 07:00:00,2021-12-19 08:27:14,meu.lance,"R$ 7,60"
573,Pacote 50 Lances,2021-12-19 06:00:00,2021-12-19 06:01:21,email,"R$ 0,48"
574,PIX de 1.000,2021-12-18 19:00:00,2021-12-19 03:39:00,Crown,"R$ 42,09"
575,Honda CG 160,2021-12-18 20:00:00,2021-12-18 23:29:36,G.TEDESCO,"R$ 17,23"
