,product,started,closed,winner,price
251,Cama Box Colch,2021-12-06 13:00:00,2021-12-06 13:11:27,luan Christiann,"R$ 2,42"
252,Pacote 100 Lances,2021-12-06 12:00:00,2021-12-06 12:25:13,Cleitonhulk,"R$ 4,42"
253,Pacote 50 Lances,2021-12-06 09:00:00,2021-12-06 09:51:35,Iisi,"R$ 6,99"
254,PIX de 1.000,2021-12-06 08:00:00,2021-12-06 08:14:17,ugan_silva,"R$ 2,58"
255,Smart TV Led,2021-12-06 07:00:00,2021-12-06 07:38:50,ugan_silva,"R$ 4,22"
256,Pacote 50 Lances,2021-12-06 06:00:00,2021-12-06 06:16:40,Dogdog15,"R$ 2,07"
257,Smart TV LED,2021-12-05 16:00:00,2021-12-06 02:56:38,DavidBritto,"R$ 70,49"
258,PIX de 1.000,2021-12-05 19:00:00,2021-12-06 02:05:09,email,"R$ 46,71"
259,A Intel Core,2021-12-05 22:00:00,2021-12-06 00:50:45,Rapha_Zanetti_SP,"R$ 15,19"
260,Pacote 100 Lances,2021-12-05 23:00:00,2021-12-05 23:24:16,email,"R$ 3,10"
261,Patinete Elétrico Foston,2021-12-05 20:30:00,2021-12-05 23:11:11,VéinhoZL,"R$ 14,10"
262,Pacote 100 Lances,2021-12-05 21:00:00,2021-12-05 21:20:50,Todo Brasil,"R$ 2,67"
263,iPad Air 10,2021-12-05 20:00:00,2021-12-05 21:09:39,joãominas,"R$ 8,30"
264,Perfume Dolce e,2021-12-05 19:30:00,2021-12-05 20:34:33,saulo_coiote,"R$ 6,34"
265,Cervejeira Metalfrio VN50FL,2021-12-05 17:00:00,2021-12-05 18:34:26,marcios,"R$ 9,54"
266,5 Digital Edition,2021-12-05 13:00:00,2021-12-05 18:33:45,Papelariadavila,"R$ 42,32"
267,GoPro HERO 9,2021-12-05 14:00:00,2021-12-05 18:24:40,Massani.R,"R$ 27,04"
268,Pacote 50 Lances,2021-12-05 18:00:00,2021-12-05 18:04:42,Arrematado&amp;&amp;,"R$ 1,12"
269,Caixa de Som,2021-12-05 08:00:00,2021-12-05 16:19:26,leonel_ram_ms,"R$ 48,96"
270,Pacote 50 Lances,2021-12-05 15:00:00,2021-12-05 15:05:26,JBCSouza,"R$ 1,65"
271,Pacote 100 Lances,2021-12-05 12:00:00,2021-12-05 13:56:57,Hjrocha,"R$ 12,91"
272,MacBook Air Intel,2021-12-04 22:00:00,2021-12-05 13:37:03,cinthiadalle,"R$ 107,09"
273,Apple Watch Series,2021-12-05 11:00:00,2021-12-05 12:35:24,Vainner-SC,"R$ 9,60"
274,IPhone 13 Pro,2021-12-05 10:00:00,2021-12-05 11:29:53,Jrmaverick13,"R$ 13,74"
275,Drone Multilaser Eagle,2021-12-05 07:00:00,2021-12-05 10:04:44,Ratones,"R$ 17,27"
276,Pacote 50 Lances,2021-12-05 09:00:00,2021-12-05 09:05:39,Marcelinho268,"R$ 1,11"
277,Smart TV 75,2021-12-04 20:00:00,2021-12-05 08:05:54,Perigoso00,"R$ 80,22"
278,Pacote 50 Lances,2021-12-05 06:00:00,2021-12-05 06:02:05,JBMoeste,"R$ 1,02"
279,PIX de 1.000,2021-12-04 20:30:00,2021-12-05 01:40:50,@flavioterence34,"R$ 33,48"
280,Pacote 100 Lances,2021-12-04 23:00:00,2021-12-04 23:19:25,Joslane,"R$ 2,95"
281,Pacote 100 Lances,2021-12-04 21:00:00,2021-12-04 21:28:51,email,"R$ 3,74"
282,Patinete Elétrico Foston,2021-12-04 19:00:00,2021-12-04 21:16:29,EDU_VOGT,"R$ 13,48"
283,GoPro HERO 9,2021-12-04 17:00:00,2021-12-04 20:33:29,mantelli,"R$ 21,54"
284,Tablet How 7,2021-12-04 19:30:00,2021-12-04 19:38:28,AloisioMan,"R$ 1,53"
285,Pacote 50 Lances,2021-12-04 18:00:00,2021-12-04 18:33:54,luisapura,"R$ 3,17"
286,Smart TV LED,2021-12-04 13:00:00,2021-12-04 18:19:31,henning_fabio,"R$ 40,40"
287,5 Digital Edition,2021-12-04 16:00:00,2021-12-04 17:10:36,KAIOBLACK,"R$ 10,62"
288,Pacote 50 Lances,2021-12-04 15:00:00,2021-12-04 15:39:04,johnnypet96,"R$ 5,54"
289,Mesa para Notebook,2021-12-04 14:00:00,2021-12-04 14:04:08,alynsr00,"R$ 0,78"
290,IPhone 13 Pro,2021-12-04 10:00:00,2021-12-04 14:03:44,Clauberth1,"R$ 29,50"
291,Pacote 100 Lances,2021-12-04 12:00:00,2021-12-04 12:11:42,Rehnanimportação,"R$ 2,10"
292,Apple Watch Series,2021-12-04 11:00:00,2021-12-04 11:11:33,LiderBTC,"R$ 2,11"
293,Bicicleta Aro 29,2021-12-04 08:00:00,2021-12-04 09:59:21,Já volto,"R$ 13,38"
294,Pacote 50 Lances,2021-12-04 09:00:00,2021-12-04 09:08:15,Roge_acco,"R$ 1,27"
295,Bicicleta Ergométrica Polimet,2021-12-04 07:00:00,2021-12-04 07:14:37,VACINADO,"R$ 1,50"
296,A Intel Core,2021-12-03 22:00:00,2021-12-04 06:22:16,Pecorino,"R$ 40,08"
297,Pacote 50 Lances,2021-12-04 06:00:00,2021-12-04 06:06:50,Fofocruz,"R$ 1,03"
298,IPhone 13 Pro,2021-12-02 10:00:00,2021-12-04 04:29:56,email,"R$ 248,56"
299,Pacote 100 Lances,2021-12-03 23:00:00,2021-12-03 23:03:10,email,"R$ 0,90"
300,Patinete Elétrico Maj,2021-12-03 20:00:00,2021-12-03 22:36:57,email,"R$ 15,24"
301,Pacote 100 Lances,2021-12-03 21:00:00,2021-12-03 22:36:16,JBruno57,"R$ 15,04"
302,Caixa de Som,2021-12-03 19:30:00,2021-12-03 22:28:58,RussoM,"R$ 17,10"
303,Lava E Seca,2021-12-03 20:30:00,2021-12-03 21:53:31,waltz221,"R$ 8,86"
304,Chaise Hungria Trama,2021-12-03 17:00:00,2021-12-03 20:35:04,TEOTÔNIO,"R$ 17,44"
305,Smart TV LED,2021-12-03 16:00:00,2021-12-03 20:29:40,Deila_Costa_EUA,"R$ 27,94"
306,iPad Air 10,2021-12-03 19:00:00,2021-12-03 19:32:30,vitacir.campeão,"R$ 3,94"
307,Pacote 50 Lances,2021-12-03 18:00:00,2021-12-03 18:02:38,sergiosfigueira,"R$ 0,87"
308,IPhone 13 Pro,2021-12-03 10:00:00,2021-12-03 17:43:14,f.panigassi,"R$ 47,41"
309,Notebook Dell Core,2021-12-03 14:00:00,2021-12-03 16:43:03,Larissagabi21,"R$ 20,71"
310,Pacote 50 Lances,2021-12-03 15:00:00,2021-12-03 15:57:08,AndreLuiz41,"R$ 7,06"
311,Refrigerador Brastemp Frost,2021-12-03 13:00:00,2021-12-03 14:13:02,cadumusic,"R$ 9,78"
312,Pacote 100 Lances,2021-12-03 12:00:00,2021-12-03 12:54:16,email,"R$ 7,59"
313,5 Digital Edition,2021-12-03 11:00:00,2021-12-03 12:35:01,vhugoss,"R$ 11,40"
314,Pacote 50 Lances,2021-12-03 09:00:00,2021-12-03 09:16:00,titariva,"R$ 2,39"
315,PIX de 1.000,2021-12-03 08:00:00,2021-12-03 08:11:27,Heitoralphaville,"R$ 3,41"
316,GoPro HERO 9,2021-12-03 07:00:00,2021-12-03 07:30:57,Heitoralphaville,"R$ 3,00"
317,Pacote 50 Lances,2021-12-03 06:00:00,2021-12-03 06:18:13,p_henrique.r,"R$ 2,32"
318,Câmera Insta360 One,2021-12-02 07:00:00,2021-12-03 05:13:03,leonel_ram_ms,"R$ 115,39"
319,iPad Air 10,2021-12-02 13:00:00,2021-12-03 03:35:30,Alcides Marin,"R$ 72,19"
320,MacBook Air Intel,2021-12-02 22:00:00,2021-12-03 00:43:09,Heitoralphaville,"R$ 15,79"
321,5 Polegadas Vermelho,2021-12-02 20:30:00,2021-12-02 23:54:26,Heitoralphaville,"R$ 17,19"
322,Pacote 100 Lances,2021-12-02 23:00:00,2021-12-02 23:06:44,DoReMi,"R$ 1,44"
323,Drone Multilaser Eagle,2021-12-02 20:00:00,2021-12-02 22:48:10,Heitoralphaville,"R$ 15,78"
324,PIX de 500,2021-12-02 19:00:00,2021-12-02 22:36:41,Heitoralphaville,"R$ 23,07"
325,Pacote 100 Lances,2021-12-02 21:00:00,2021-12-02 21:06:39,email,"R$ 1,27"
326,Caixa de Som,2021-12-02 19:30:00,2021-12-02 19:48:58,email,"R$ 2,59"
327,Pacote 50 Lances,2021-12-02 18:00:00,2021-12-02 18:15:42,MOISEISEKAIO,"R$ 2,34"
328,Smart TV 75,2021-12-02 16:00:00,2021-12-02 17:30:57,Guto_Ferrer,"R$ 14,78"
329,f15 core i7,2021-12-02 17:00:00,2021-12-02 17:10:21,val....,"R$ 4,12"
330,Apple Watch Series,2021-12-02 11:00:00,2021-12-02 16:28:31,@tony.co,"R$ 29,66"
331,Pacote 50 Lances,2021-12-02 15:00:00,2021-12-02 15:26:03,linklink3,"R$ 3,96"
332,Kit Carregador Iphone,2021-12-02 14:00:00,2021-12-02 14:02:58,Ruancarvalho,"R$ 0,78"
333,Pacote 100 Lances,2021-12-02 12:00:00,2021-12-02 12:51:25,audacioso267,"R$ 6,57"
334,Pacote 50 Lances,2021-12-02 09:00:00,2021-12-02 09:09:38,João Pedro Pimentel,"R$ 1,66"
335,Smart TV Led,2021-12-02 08:00:00,2021-12-02 08:32:40,inovart,"R$ 4,93"
336,Pacote 50 Lances,2021-12-02 06:00:00,2021-12-02 06:36:03,Hjrocha,"R$ 4,11"
337,Refrigerador Brastemp Frost,2021-12-01 17:00:00,2021-12-02 06:19:03,Papelariadavila,"R$ 79,86"
338,A Intel Core,2021-12-01 22:00:00,2021-12-02 03:35:37,GiLANCE,"R$ 38,78"
339,Caixa de Som,2021-12-01 19:30:00,2021-12-02 00:52:59,Murill0,"R$ 32,12"
340,Pacote 100 Lances,2021-12-01 23:00:00,2021-12-01 23:35:12,MJSG,"R$ 5,27"
341,Smart TV LED,2021-12-01 20:00:00,2021-12-01 22:57:29,sai pra lá,"R$ 23,16"
342,Pacote 100 Lances,2021-12-01 21:00:00,2021-12-01 21:35:45,Zomm,"R$ 4,76"
343,GoPro HERO 9,2021-12-01 20:30:00,2021-12-01 21:32:35,GiLANCE,"R$ 6,38"
344,Chaise Hungria Trama,2021-12-01 19:00:00,2021-12-01 20:59:04,email,"R$ 10,17"
345,IPhone 13 Pro,2021-12-01 10:00:00,2021-12-01 19:59:13,Pirenópolis,"R$ 67,11"
346,Pacote 50 Lances,2021-12-01 18:00:00,2021-12-01 18:15:15,daniel022,"R$ 2,66"
347,Mini Ar Condicionado,2021-12-01 13:00:00,2021-12-01 16:18:14,R.Possebon,"R$ 16,59"
348,5 Digital Edition,2021-12-01 16:00:00,2021-12-01 16:07:22,m_rimazzi,"R$ 3,92"
349,Pacote 50 Lances,2021-12-01 15:00:00,2021-12-01 15:35:53,Tita Gato,"R$ 5,01"
350,Monitor LG LED,2021-12-01 14:00:00,2021-12-01 14:11:37,carloslondres2,"R$ 2,17"
351,Pacote 100 Lances,2021-12-01 12:00:00,2021-12-01 13:58:45,alison.will,"R$ 15,06"
352,Patinete Elétrico Foston,2021-12-01 11:00:00,2021-12-01 11:41:25,Tercio Vilet,"R$ 4,85"
353,Samsung Galaxy S20,2021-11-30 14:00:00,2021-12-01 10:21:30,marcelocimed,"R$ 115,37"
354,Pacote 50 Lances,2021-12-01 09:00:00,2021-12-01 09:14:10,@victor_hacosta,"R$ 2,26"
355,PIX de 1.000,2021-12-01 08:00:00,2021-12-01 08:44:19,Vitor BC 2022,"R$ 5,32"
356,MacBook Air Intel,2021-11-30 22:00:00,2021-12-01 07:51:30,LEOFOREX,"R$ 47,98"
357,Adega 8 garrafas,2021-12-01 07:00:00,2021-12-01 07:12:59,Dani_alamo_adv,"R$ 1,39"
358,Pacote 50 Lances,2021-12-01 06:00:00,2021-12-01 06:03:28,Henning23,"R$ 0,84"
359,Cervejeira Metalfrio VN50FL,2021-11-30 17:00:00,2021-12-01 04:08:48,email,"R$ 58,87"
360,f15 core i7,2021-11-30 19:00:00,2021-12-01 03:00:14,Guido.,"R$ 47,72"
361,Pacote 100 Lances,2021-11-30 23:00:00,2021-11-30 23:45:24,email,"R$ 6,37"
362,Fone Bose Quietcomfort,2021-11-30 20:30:00,2021-11-30 23:18:15,Fernão_Pierri,"R$ 16,05"
363,Pacote 100 Lances,2021-11-30 21:00:00,2021-11-30 21:26:08,SIMIANNY,"R$ 4,37"
364,Smart TV 75,2021-11-30 20:00:00,2021-11-30 21:05:52,inovart,"R$ 7,96"
365,Climatizador de Ar,2021-11-30 19:30:00,2021-11-30 20:19:02,email,"R$ 4,44"
366,5 Digital Edition,2021-11-30 16:00:00,2021-11-30 18:11:40,SÁBIO,"R$ 11,78"
367,Pacote 50 Lances,2021-11-30 18:00:00,2021-11-30 18:03:19,DornelesG,"R$ 0,63"
368,Pacote 50 Lances,2021-11-30 15:00:00,2021-11-30 15:16:47,wjminiaturas,"R$ 2,45"
369,IPhone 13 Pro,2021-11-30 10:00:00,2021-11-30 14:58:37,matiê moura,"R$ 35,28"
370,Cama Box Colch,2021-11-30 08:00:00,2021-11-30 14:50:36,Alcides Marin,"R$ 46,18"
371,Drone Multilaser Eagle,2021-11-30 13:00:00,2021-11-30 14:16:39,VACINADO,"R$ 7,21"
372,Pacote 100 Lances,2021-11-30 12:00:00,2021-11-30 12:13:17,marcusp181,"R$ 2,52"
373,Apple Watch Series,2021-11-30 11:00:00,2021-11-30 11:49:17,JCAVALLi,"R$ 5,30"
374,Pacote 50 Lances,2021-11-30 09:00:00,2021-11-30 09:02:24,marcusp181,"R$ 0,54"
375,Caixa de Som,2021-11-30 07:00:00,2021-11-30 07:35:49,quézio,"R$ 5,20"
376,Pacote 50 Lances,2021-11-30 06:00:00,2021-11-30 06:09:26,ETesta,"R$ 1,71"
377,IPhone 13 Pro,2021-11-29 10:00:00,2021-11-30 02:26:56,Alcides Marin,"R$ 102,28"
378,5 Digital Edition,2021-11-29 20:00:00,2021-11-30 01:25:06,Rahcorrea27,"R$ 39,09"
379,A Intel Core,2021-11-29 22:00:00,2021-11-29 23:45:39,email,"R$ 10,40"
380,Pacote 100 Lances,2021-11-29 23:00:00,2021-11-29 23:04:36,@psantos,"R$ 0,97"
381,GoPro HERO 9,2021-11-29 20:30:00,2021-11-29 22:28:14,Jocimas2,"R$ 13,23"
382,Pacote 100 Lances,2021-11-29 21:00:00,2021-11-29 21:26:26,TANINHA MG,"R$ 4,28"
383,Notebook Dell Core,2021-11-29 19:00:00,2021-11-29 20:28:55,Rahcorrea27,"R$ 9,96"
384,Pacote 50 Lances,2021-11-29 09:00:00,2021-11-29 09:02:05,Rafaoli13,"R$ 0,54"
385,Pacote 50 Lances,2021-11-29 06:00:00,2021-11-29 06:06:03,email,"R$ 1,36"
386,Honda CG 160,2021-11-28 20:00:00,2021-11-29 01:58:23,SONHOMEU,"R$ 36,59"
387,Pacote 100 Lances,2021-11-28 23:00:00,2021-11-28 23:15:52,email,"R$ 2,22"
388,Refrigerador Brastemp Frost,2021-11-28 19:00:00,2021-11-28 23:09:27,Dani_alamo_adv,"R$ 25,30"
389,Pipoqueira Classic Retr,2021-11-28 20:30:00,2021-11-28 23:05:02,Luiscma96,"R$ 15,39"
390,MacBook Air Intel,2021-11-28 22:00:00,2021-11-28 22:42:42,JordâniaAlves,"R$ 4,88"
391,Pacote 100 Lances,2021-11-28 21:00:00,2021-11-28 21:09:30,rosa2021ama,"R$ 1,49"
392,Cafeteira Dolce Gusto,2021-11-28 19:30:00,2021-11-28 20:37:13,Maria neuma,"R$ 5,03"
393,Smart TV LED,2021-11-27 20:00:00,2021-11-28 18:53:58,KANDREVA,"R$ 135,67"
394,Pacote 50 Lances,2021-11-28 18:00:00,2021-11-28 18:02:07,Zomm,"R$ 0,72"
395,Smart TV 75,2021-11-28 16:00:00,2021-11-28 17:04:31,viniTESTA,"R$ 7,54"
396,Fone Bose Quietcomfort,2021-11-28 14:00:00,2021-11-28 17:02:41,cerballos,"R$ 21,29"
397,Pacote 50 Lances,2021-11-28 15:00:00,2021-11-28 15:28:44,Morenops4,"R$ 3,08"
398,Maquina De Gelo,2021-11-28 13:00:00,2021-11-28 14:26:49,FamiliaFaustini,"R$ 9,11"
399,Pacote 100 Lances,2021-11-28 12:00:00,2021-11-28 13:11:33,Kamikaze78,"R$ 9,23"
400,Caixa de Som,2021-11-28 11:00:00,2021-11-28 12:53:47,Agenor Mendonça,"R$ 12,38"
401,PIX de 1.000,2021-11-28 08:00:00,2021-11-28 12:39:55,EDU_VOGT,"R$ 26,78"
402,IPhone 13 Pro,2021-11-28 10:00:00,2021-11-28 10:37:07,gildodespachante,"R$ 5,97"
403,Pacote 50 Lances,2021-11-28 09:00:00,2021-11-28 09:04:13,TANINHA MG,"R$ 0,71"
404,Patinete Elétrico Foston,2021-11-28 07:00:00,2021-11-28 07:15:16,wandy90,"R$ 1,94"
405,Pacote 50 Lances,2021-11-28 06:00:00,2021-11-28 06:04:51,Wesley.maxsuel,"R$ 1,33"
406,A Intel Core,2021-11-27 22:00:00,2021-11-28 01:43:03,Beraldo2000,"R$ 21,67"
407,Notebook Dell Core,2021-11-27 19:00:00,2021-11-28 01:01:06,narapozzan,"R$ 30,42"
408,5 Polegadas Vermelho,2021-11-27 14:00:00,2021-11-27 23:52:15,CTrader,"R$ 44,12"
409,Pacote 100 Lances,2021-11-27 23:00:00,2021-11-27 23:00:48,meykiu,"R$ 0,58"
410,Cervejeira Metalfrio VN50FL,2021-11-27 17:00:00,2021-11-27 21:04:23,Tercio Vilet,"R$ 26,53"
411,Pacote 100 Lances,2021-11-27 21:00:00,2021-11-27 21:03:57,AndreLuiz41,"R$ 0,70"
412,Impressora Canon Pixma,2021-11-27 20:30:00,2021-11-27 20:48:55,Pksub15,"R$ 1,95"
413,Cama Box Colch,2021-11-27 19:30:00,2021-11-27 19:41:38,cidocastro7,"R$ 1,62"
414,Pacote 50 Lances,2021-11-27 18:00:00,2021-11-27 18:21:58,NOTURNOJF,"R$ 3,72"
415,IPhone 13 Pro,2021-11-26 10:00:00,2021-11-27 17:55:59,vagnerpirajá,"R$ 223,95"
416,Smart TV 75,2021-11-27 16:00:00,2021-11-27 17:12:59,Dani.secci,"R$ 9,31"
417,Pacote 50 Lances,2021-11-27 15:00:00,2021-11-27 15:29:50,Nicolaufrutas,"R$ 3,90"
418,Cafeteira Dolce Gusto,2021-11-27 13:00:00,2021-11-27 14:29:42,email,"R$ 9,44"
419,Apple Watch Series,2021-11-27 07:00:00,2021-11-27 13:05:03,Bia-2022,"R$ 34,06"
420,Pacote 100 Lances,2021-11-27 12:00:00,2021-11-27 12:13:18,rosa2021ama,"R$ 2,19"
421,IPhone 13 Pro,2021-11-27 10:00:00,2021-11-27 11:45:03,p.caldana,"R$ 13,20"
422,PIX de 1.000,2021-11-27 11:00:00,2021-11-27 11:05:36,email,"R$ 1,70"
423,5 Digital Edition,2021-11-26 20:30:00,2021-11-27 09:07:06,HEITOR_BARÚ,"R$ 72,45"
424,Pacote 50 Lances,2021-11-27 09:00:00,2021-11-27 09:03:42,Kasia,"R$ 0,92"
425,Drone Multilaser Eagle,2021-11-27 08:00:00,2021-11-27 08:03:45,p.caldana,"R$ 1,11"
426,Patinete Elétrico Maj,2021-11-26 20:00:00,2021-11-27 07:36:34,dexa co pai,"R$ 94,06"
427,Pacote 50 Lances,2021-11-27 06:00:00,2021-11-27 06:21:42,Binhobricio,"R$ 3,07"
428,MacBook Air Intel,2021-11-26 22:00:00,2021-11-27 00:49:01,reidoleilão,"R$ 20,33"
429,Pacote 100 Lances,2021-11-26 23:00:00,2021-11-26 23:16:23,Ronaldojunior10,"R$ 2,52"
430,Pacote 100 Lances,2021-11-26 21:00:00,2021-11-26 21:43:27,JBruno57,"R$ 6,18"
431,Refrigerador Brastemp Frost,2021-11-26 17:00:00,2021-11-26 21:06:50,Zamboni3,"R$ 27,52"
432,Climatizador de Ar,2021-11-26 19:30:00,2021-11-26 20:23:55,VITACIR. CAMPEÃO,"R$ 5,43"
433,Patinete Elétrico Foston,2021-11-26 19:00:00,2021-11-26 19:25:31,Alisson Marconi,"R$ 2,69"
434,Pacote 50 Lances,2021-11-26 18:00:00,2021-11-26 18:00:38,Matheus3520,"R$ 0,60"
435,Drone Multilaser Eagle,2021-11-26 11:00:00,2021-11-26 17:58:26,email,"R$ 33,06"
436,GoPro HERO 9,2021-11-26 16:00:00,2021-11-26 17:21:22,Waldemir AWS,"R$ 8,76"
437,Pacote 50 Lances,2021-11-26 15:00:00,2021-11-26 15:27:37,Kamikaze78,"R$ 4,02"
438,Fone De Ouvido,2021-11-26 13:00:00,2021-11-26 15:10:56,Vainner-SC,"R$ 10,58"
439,iPad Air 10,2021-11-26 14:00:00,2021-11-26 14:22:48,amd_silva,"R$ 3,03"
440,PIX de 1.000,2021-11-26 07:00:00,2021-11-26 12:48:21,jessicam.victoria.mg,"R$ 41,52"
441,Pacote 100 Lances,2021-11-26 12:00:00,2021-11-26 12:14:32,34152302879,"R$ 2,31"
442,Pacote 50 Lances,2021-11-26 09:00:00,2021-11-26 09:11:57,Gpven,"R$ 1,72"
443,Chaise Hungria Trama,2021-11-26 08:00:00,2021-11-26 08:00:53,zarat,"R$ 0,91"
444,Pacote 50 Lances,2021-11-26 06:00:00,2021-11-26 06:08:00,Jigor,"R$ 1,89"
445,5 Digital Edition,2021-11-25 17:00:00,2021-11-26 04:40:20,email,"R$ 71,51"
446,Smart TV 75,2021-11-25 16:00:00,2021-11-26 02:31:42,RiguettoGMR,"R$ 74,95"
447,A Intel Core,2021-11-25 22:00:00,2021-11-26 00:15:17,ricardomonti,"R$ 10,96"
448,Pacote 100 Lances,2021-11-25 23:00:00,2021-11-25 23:13:46,Kamikaze78,"R$ 2,27"
449,Pacote 100 Lances,2021-11-25 21:00:00,2021-11-25 21:51:02,Lalau100,"R$ 6,94"
450,Honda CG 160,2021-11-25 20:00:00,2021-11-25 20:48:49,G.Ornellas,"R$ 8,28"
451,Bicicleta Aro 29,2021-11-25 20:30:00,2021-11-25 20:48:47,icoelho,"R$ 3,01"
452,Caixa de Som,2021-11-25 19:30:00,2021-11-25 19:51:03,email,"R$ 2,61"
453,Cafeteira Dolce Gusto,2021-11-25 19:00:00,2021-11-25 19:18:26,Luiscma96,"R$ 2,56"
454,Pacote 50 Lances,2021-11-25 18:00:00,2021-11-25 18:07:23,kaiquedimas95,"R$ 1,64"
455,Lava E Seca,2021-11-25 14:00:00,2021-11-25 17:46:55,email,"R$ 25,52"
456,Câmera Insta360 One,2021-11-25 13:00:00,2021-11-25 17:10:16,Januário 2000,"R$ 25,12"
457,IPhone 13 Pro,2021-11-25 10:00:00,2021-11-25 16:15:37,keepcalm,"R$ 46,09"
458,Pacote 50 Lances,2021-11-25 15:00:00,2021-11-25 15:20:41,email,"R$ 3,20"
459,Pacote 100 Lances,2021-11-25 12:00:00,2021-11-25 12:46:04,GuilhermeGoerler,"R$ 6,71"
460,5 Polegadas Vermelho,2021-11-25 11:00:00,2021-11-25 11:05:14,Mazzeto_Sjc,"R$ 1,63"
461,GoPro HERO 9,2021-11-25 07:00:00,2021-11-25 10:10:01,xandytimão,"R$ 18,18"
462,Cadeira de escrit,2021-11-25 08:00:00,2021-11-25 09:07:38,email,"R$ 6,48"
463,Pacote 50 Lances,2021-11-25 09:00:00,2021-11-25 09:02:21,email,"R$ 0,77"
464,Smart TV LED,2021-11-24 16:00:00,2021-11-25 06:11:32,Sah_Caleron,"R$ 97,94"
465,Pacote 50 Lances,2021-11-25 06:00:00,2021-11-25 06:02:01,Marceloao,"R$ 1,47"
466,MacBook Air Intel,2021-11-24 22:00:00,2021-11-25 00:25:23,Carletto365,"R$ 16,98"
467,Refrigerador Brastemp Frost,2021-11-24 19:00:00,2021-11-25 00:15:29,DomFidalgo,"R$ 37,39"
468,Pacote 100 Lances,2021-11-24 23:00:00,2021-11-24 23:40:39,Tttttttt,"R$ 6,04"
469,ban Chris Rb4187l,2021-11-24 17:00:00,2021-11-24 21:43:24,waltz221,"R$ 21,04"
470,Pacote 100 Lances,2021-11-24 21:00:00,2021-11-24 21:30:41,Maxmaximiliano,"R$ 5,57"
471,Caixa de Som,2021-11-24 20:30:00,2021-11-24 20:34:01,Gabrielmmn13,"R$ 1,71"
472,Patinete Elétrico Maj,2021-11-24 20:00:00,2021-11-24 20:14:23,Joker128,"R$ 3,04"
473,A Intel Core,2021-11-21 22:00:00,2021-11-24 19:49:02,R.Possebon,"R$ 347,23"
474,PIX de 200,2021-11-24 19:30:00,2021-11-24 19:37:03,DehLins,"R$ 2,23"
475,IPhone 13 Pro,2021-11-23 10:00:00,2021-11-24 18:43:39,FabioTrader,"R$ 207,36"
476,Pacote 50 Lances,2021-11-24 18:00:00,2021-11-24 18:00:43,email,"R$ 0,70"
477,Pacote 50 Lances,2021-11-24 15:00:00,2021-11-24 15:52:30,AndreLuiz41,"R$ 6,15"
478,Apple Watch Series,2021-11-24 07:00:00,2021-11-24 15:23:24,zehraphael33,"R$ 50,56"
479,PIX de 1.000,2021-11-24 13:00:00,2021-11-24 14:30:09,VACINADO,"R$ 12,20"
480,Caixa de Som,2021-11-24 14:00:00,2021-11-24 14:19:37,falcon80,"R$ 3,73"
481,Pacote 100 Lances,2021-11-24 12:00:00,2021-11-24 12:56:45,KarenEloaMaria,"R$ 7,14"
482,Aspirador Robô Mondial,2021-11-24 11:00:00,2021-11-24 12:06:45,Baratello,"R$ 6,85"
483,IPhone 13 Pro,2021-11-24 10:00:00,2021-11-24 10:54:35,heliopt13,"R$ 7,43"
484,Pacote 50 Lances,2021-11-24 09:00:00,2021-11-24 09:16:50,franciscogssm,"R$ 2,08"
485,Esteira Ergométrica El,2021-11-24 08:00:00,2021-11-24 08:41:29,EDU_VOGT,"R$ 3,82"
486,Pacote 50 Lances,2021-11-24 06:00:00,2021-11-24 06:19:15,Maycon Emmanuel,"R$ 3,54"
487,A Intel Core,2021-11-23 22:00:00,2021-11-24 05:57:06,email,"R$ 41,87"
488,Refrigerador Brastemp Frost,2021-11-23 17:00:00,2021-11-24 00:51:37,Viniciuslealt,"R$ 43,15"
489,Pacote 100 Lances,2021-11-23 23:00:00,2021-11-23 23:03:27,Mrkatatau,"R$ 1,52"
490,Pacote 100 Lances,2021-11-23 21:00:00,2021-11-23 21:12:52,Jiuler21,"R$ 2,71"
491,Kit 2 Banquetas,2021-11-23 20:30:00,2021-11-23 21:12:07,fontineleth,"R$ 5,55"
492,Fone Bose Quietcomfort,2021-11-23 19:00:00,2021-11-23 20:09:11,FamiliaFaustini,"R$ 5,97"
493,Impressora Canon Pixma,2021-11-23 19:30:00,2021-11-23 20:03:45,Sai_Jaburú,"R$ 3,43"
494,Smart TV 75,2021-11-23 20:00:00,2021-11-23 20:00:18,r.marconato,"R$ 3,81"
495,Pacote 50 Lances,2021-11-23 18:00:00,2021-11-23 18:27:44,dgcorrea,"R$ 3,83"
496,iPad Air 10,2021-11-23 14:00:00,2021-11-23 16:57:50,flavianno,"R$ 16,98"
497,5 Digital Edition,2021-11-23 16:00:00,2021-11-23 16:22:59,C ZAGUINI,"R$ 5,31"
498,Pacote 50 Lances,2021-11-23 15:00:00,2021-11-23 15:03:58,email,"R$ 1,35"
499,PIX de 1.000,2021-11-23 13:00:00,2021-11-23 14:31:28,GreenDay2003,"R$ 12,77"
500,Câmera Insta360 One,2021-11-23 11:00:00,2021-11-23 12:43:10,henning_fabio,"R$ 9,75"
501,Pacote 100 Lances,2021-11-23 12:00:00,2021-11-23 12:40:20,ronalderom,"R$ 5,81"
502,Caixa de Som,2021-11-23 07:00:00,2021-11-23 09:32:40,LaminadosSP,"R$ 15,54"
