,product,started,closed,winner,price
252,Pacote 50 Lances,2021-10-06 09:00:00,2021-10-06 09:36:08,Afonsobad,"R$ 4,24"
253,Pacote 50 Lances,2021-10-06 06:00:00,2021-10-06 06:17:27,Humildinho,"R$ 3,03"
254,A Intel Core,2021-10-05 22:00:00,2021-10-06 02:31:51,flavio.tonelli,"R$ 31,55"
255,Pacote 100 Lances,2021-10-05 23:00:00,2021-10-05 23:58:13,marcelamattos,"R$ 8,62"
256,5 Digital Edition,2021-10-05 20:30:00,2021-10-05 23:25:06,Mario Bgtv,"R$ 22,81"
257,Smart TV LED,2021-10-05 20:00:00,2021-10-05 22:01:12,vieiramarcio13,"R$ 18,66"
258,Pacote 100 Lances,2021-10-05 21:00:00,2021-10-05 21:16:44,Ak helicopetero,"R$ 3,35"
259,Cafeteira Dolce Gusto,2021-10-05 19:30:00,2021-10-05 19:56:26,Secchin,"R$ 4,28"
260,Patinete Elétrico Maj,2021-10-05 19:00:00,2021-10-05 19:48:04,Jairo_Marsil,"R$ 6,56"
261,GoPro HERO 9,2021-10-05 16:00:00,2021-10-05 19:01:10,lut_cars,"R$ 18,31"
262,Pacote 50 Lances,2021-10-05 18:00:00,2021-10-05 18:20:51,Bueno9719,"R$ 3,10"
263,Refrigerador Brastemp Frost,2021-10-05 17:00:00,2021-10-05 17:14:51,gumercindodias,"R$ 5,90"
264,Apple Watch Series,2021-10-05 11:00:00,2021-10-05 16:07:49,C ZAGUINI,"R$ 37,76"
265,Pacote 50 Lances,2021-10-05 15:00:00,2021-10-05 15:31:00,Taty27,"R$ 4,30"
266,PIX de 200,2021-10-05 14:00:00,2021-10-05 14:47:18,Sanaa,"R$ 8,44"
267,Caixa de Som,2021-10-05 13:00:00,2021-10-05 14:06:17,Fabiomonti7,"R$ 8,48"
268,Pacote 100 Lances,2021-10-05 12:00:00,2021-10-05 13:02:45,BRUNÃO C.F.,"R$ 9,48"
269,Smart TV 75,2021-10-04 20:00:00,2021-10-05 10:34:57,henriquefrasson,"R$ 105,19"
270,Pacote 50 Lances,2021-10-05 09:00:00,2021-10-05 09:00:15,Edson M. Ferreira,"R$ 0,92"
271,Cama Box Colch,2021-10-05 07:00:00,2021-10-05 08:59:16,joãomoss1,"R$ 12,37"
272,Caixa de Som,2021-10-05 08:00:00,2021-10-05 08:01:37,KelVi___,"R$ 2,12"
273,Pacote 50 Lances,2021-10-05 06:00:00,2021-10-05 06:18:11,Cleidebombom,"R$ 3,52"
274,MacBook Air Intel,2021-10-04 22:00:00,2021-10-05 02:12:22,DDerick,"R$ 32,76"
275,Lava E Seca,2021-10-04 19:00:00,2021-10-05 01:19:22,sai pra lá,"R$ 47,28"
276,Pacote 100 Lances,2021-10-04 23:00:00,2021-10-04 23:26:52,maragao,"R$ 4,53"
277,Drone Multilaser Eagle,2021-10-04 20:30:00,2021-10-04 21:56:57,p.vignolli,"R$ 11,05"
278,Pacote 100 Lances,2021-10-04 21:00:00,2021-10-04 21:19:09,brasil empresarial,"R$ 4,35"
279,Tablet How 7,2021-10-04 19:30:00,2021-10-04 19:55:21,GueGuê,"R$ 5,18"
280,Smart TV Led,2021-10-04 17:00:00,2021-10-04 19:41:43,Dionicastromg,"R$ 25,85"
281,Aspirador Robô Mondial,2021-10-04 13:00:00,2021-10-04 19:21:28,Lewan21,"R$ 42,07"
282,Pacote 50 Lances,2021-10-04 18:00:00,2021-10-04 18:01:14,Junior 8,"R$ 1,70"
283,PIX de 200,2021-10-04 14:00:00,2021-10-04 17:11:25,Chelle333,"R$ 27,89"
284,Patinete Elétrico Maj,2021-10-04 16:00:00,2021-10-04 16:52:46,caltabiano78,"R$ 8,46"
285,Pacote 50 Lances,2021-10-04 15:00:00,2021-10-04 15:21:39,Deborahhh,"R$ 3,82"
286,Patinete Elétrico Foston,2021-10-04 08:00:00,2021-10-04 14:28:57,blaster,"R$ 40,19"
287,Pacote 100 Lances,2021-10-04 12:00:00,2021-10-04 12:39:33,Hiran,"R$ 5,34"
288,Bicicleta Aro 29,2021-10-04 07:00:00,2021-10-04 12:26:54,Rapha_Zanetti_SP,"R$ 39,64"
289,iPhone 12 Pro,2021-10-04 10:00:00,2021-10-04 11:18:56,Fernão_Pierri,"R$ 11,66"
290,GoPro HERO 9,2021-10-04 11:00:00,2021-10-04 11:04:37,LiderBTC,"R$ 1,31"
291,Pacote 50 Lances,2021-10-04 09:00:00,2021-10-04 09:31:27,Wellington.616,"R$ 3,16"
292,5 Digital Edition,2021-10-03 19:00:00,2021-10-04 08:59:15,Alone!,"R$ 81,09"
293,Pacote 50 Lances,2021-10-04 06:00:00,2021-10-04 06:37:22,Anas khatib,"R$ 5,62"
294,Câmera Insta360 One,2021-10-03 17:00:00,2021-10-04 02:44:35,Deh Meg,"R$ 54,41"
295,A Intel Core,2021-10-03 22:00:00,2021-10-04 00:39:18,eduardoesc22,"R$ 16,08"
296,PIX de 1.000,2021-10-03 08:00:00,2021-10-03 23:37:17,email,"R$ 107,27"
297,Pacote 100 Lances,2021-10-03 23:00:00,2021-10-03 23:03:22,brasil empresarial,"R$ 1,55"
298,Drone Multilaser Eagle,2021-10-03 20:30:00,2021-10-03 22:13:35,DomFidalgo,"R$ 10,53"
299,Pacote 100 Lances,2021-10-03 21:00:00,2021-10-03 21:16:16,Citrust,"R$ 3,44"
300,iPad Air 10,2021-10-03 20:00:00,2021-10-03 21:03:43,Marcello_Olivel,"R$ 8,08"
301,Notebook Dell Core,2021-10-03 11:00:00,2021-10-03 19:56:30,caiobrazs,"R$ 60,69"
302,Mochila Nike Sportswear,2021-10-03 19:30:00,2021-10-03 19:35:35,TicoMiaNaSala,"R$ 1,77"
303,Pacote 50 Lances,2021-10-03 18:00:00,2021-10-03 18:15:35,Bruno scaion,"R$ 2,95"
304,Smart TV 75,2021-10-03 16:00:00,2021-10-03 17:50:47,flaviocerqueira7,"R$ 20,87"
305,Pacote 50 Lances,2021-10-03 15:00:00,2021-10-03 15:23:47,Simoneveniah,"R$ 3,99"
306,Relógio inteligente G20,2021-10-03 14:00:00,2021-10-03 15:16:45,Malvadão_,"R$ 9,53"
307,iPad Mini 4,2021-10-03 13:00:00,2021-10-03 14:24:10,icoelho,"R$ 9,47"
308,iPhone 12 Pro,2021-10-03 10:00:00,2021-10-03 12:49:28,FERNANDOSANTI,"R$ 22,85"
309,Pacote 100 Lances,2021-10-03 12:00:00,2021-10-03 12:07:33,portelinha,"R$ 1,86"
310,Pacote 50 Lances,2021-10-03 09:00:00,2021-10-03 09:19:01,KikoNeto,"R$ 2,70"
311,Caixa de Som,2021-10-03 07:00:00,2021-10-03 08:55:23,wandercleyson,"R$ 11,57"
312,GoPro HERO 9,2021-10-02 20:00:00,2021-10-03 08:47:23,Rahcorrea27,"R$ 73,89"
313,Pacote 50 Lances,2021-10-03 06:00:00,2021-10-03 06:01:23,@mirian_dsilva,"R$ 0,88"
314,Pacote 100 Lances,2021-10-02 23:00:00,2021-10-02 23:13:41,ALONSO_,"R$ 2,04"
315,MacBook Air Intel,2021-10-02 22:00:00,2021-10-02 22:46:18,BellaMMN,"R$ 8,15"
316,Pacote 100 Lances,2021-10-02 21:00:00,2021-10-02 21:38:58,Andrea Costa,"R$ 5,17"
317,Lava E Seca,2021-10-02 19:00:00,2021-10-02 21:22:41,Dani_alamo_adv,"R$ 18,75"
318,Smart TV LED,2021-10-02 16:00:00,2021-10-02 21:04:17,Marciaad,"R$ 49,22"
319,5 Polegadas Vermelho,2021-10-02 20:30:00,2021-10-02 20:39:06,T.A.K.A,"R$ 2,11"
320,PIX de 200,2021-10-02 19:30:00,2021-10-02 19:59:33,email,"R$ 6,82"
321,Caixa de Som,2021-10-02 11:00:00,2021-10-02 18:35:32,panini.joão,"R$ 54,96"
322,Pacote 50 Lances,2021-10-02 18:00:00,2021-10-02 18:19:53,xande502,"R$ 3,85"
323,Apple Watch Series,2021-10-02 17:00:00,2021-10-02 17:09:48,4788999900,"R$ 3,81"
324,Pacote 50 Lances,2021-10-02 15:00:00,2021-10-02 15:21:29,Clark Rodrigues,"R$ 4,50"
325,Professional Gaming Headset,2021-10-02 14:00:00,2021-10-02 14:14:49,Ciclope,"R$ 2,95"
326,Câmera Insta360 One,2021-10-02 13:00:00,2021-10-02 13:35:51,F15 Roldan,"R$ 4,05"
327,Pacote 100 Lances,2021-10-02 12:00:00,2021-10-02 12:12:17,Peterson 1,"R$ 2,38"
328,iPhone 12 Pro,2021-10-02 10:00:00,2021-10-02 10:54:19,Jairo_Marsil,"R$ 6,74"
329,PIX de 500,2021-10-02 08:00:00,2021-10-02 10:00:18,KelVi___,"R$ 12,33"
330,GoPro HERO 9,2021-10-01 19:00:00,2021-10-02 09:16:23,Bia-2021,"R$ 77,01"
331,Pacote 50 Lances,2021-10-02 09:00:00,2021-10-02 09:02:08,gersonabj,"R$ 0,50"
332,Fone De Ouvido,2021-10-02 07:00:00,2021-10-02 08:01:44,Daniel de Santi,"R$ 6,34"
333,Pacote 50 Lances,2021-10-02 06:00:00,2021-10-02 06:06:22,petroniodocort,"R$ 1,24"
334,5 Digital Edition,2021-10-01 13:00:00,2021-10-02 03:37:20,gordinhovencedor,"R$ 97,08"
335,Cervejeira Metalfrio VN50FL,2021-10-01 20:30:00,2021-10-01 23:35:15,Tancredo29,"R$ 15,74"
336,Pacote 100 Lances,2021-10-01 23:00:00,2021-10-01 23:08:29,email,"R$ 1,72"
337,Pacote 100 Lances,2021-10-01 21:00:00,2021-10-01 22:17:31,EQUINOX-SRS,"R$ 7,80"
338,A Intel Core,2021-10-01 22:00:00,2021-10-01 22:02:30,franciscojunior.,"R$ 2,10"
339,iPad Air 10,2021-10-01 20:00:00,2021-10-01 21:00:36,cadumusic,"R$ 8,95"
340,Mesa para Notebook,2021-10-01 19:30:00,2021-10-01 20:03:08,Mafiosa-07,"R$ 3,45"
341,Pacote 50 Lances,2021-10-01 18:00:00,2021-10-01 18:10:54,Barretinho123,"R$ 2,41"
342,Smart TV 75,2021-10-01 16:00:00,2021-10-01 18:04:07,jessicam.victoria.mg,"R$ 21,02"
343,Refrigerador Brastemp Frost,2021-10-01 17:00:00,2021-10-01 17:20:15,FOSTER13,"R$ 4,85"
344,Pacote 50 Lances,2021-10-01 15:00:00,2021-10-01 15:16:23,Petrus48,"R$ 2,76"
345,Poltrona Grafite Suede,2021-10-01 14:00:00,2021-10-01 14:43:35,gobbo,"R$ 6,10"
346,PIX de 1.000,2021-10-01 07:00:00,2021-10-01 14:14:54,email,"R$ 51,38"
347,Pacote 100 Lances,2021-10-01 12:00:00,2021-10-01 13:28:38,Comboyodamoto,"R$ 11,98"
348,iPhone 12 Pro,2021-10-01 10:00:00,2021-10-01 13:05:21,marcelomaestro7,"R$ 26,68"
349,Cama Box Colch,2021-10-01 11:00:00,2021-10-01 11:07:54,Le_Mazzer,"R$ 2,17"
350,Pacote 50 Lances,2021-10-01 09:00:00,2021-10-01 09:09:04,lfernandocs,"R$ 1,74"
351,Caixa de Som,2021-10-01 08:00:00,2021-10-01 08:17:04,Tonelli_Moises,"R$ 3,75"
352,iPhone 12 Pro,2021-09-30 10:00:00,2021-10-01 07:31:24,email,"R$ 158,16"
353,Pacote 50 Lances,2021-10-01 06:00:00,2021-10-01 06:04:45,murilomarinho,"R$ 1,77"
354,Smart TV LED,2021-09-30 20:00:00,2021-10-01 05:04:54,GARMEL,"R$ 63,67"
355,Apple Watch Series,2021-09-30 20:30:00,2021-10-01 02:21:17,Kelvin_Soares_RJ,"R$ 31,84"
356,MacBook Air Intel,2021-09-30 22:00:00,2021-10-01 01:59:27,Kelvin_Soares_RJ,"R$ 23,12"
357,Lava E Seca,2021-09-30 17:00:00,2021-10-01 00:26:47,vagnerpirajá,"R$ 44,13"
358,Pacote 100 Lances,2021-09-30 23:00:00,2021-09-30 23:14:57,Choliveira,"R$ 2,65"
359,Pacote 100 Lances,2021-09-30 21:00:00,2021-09-30 21:39:18,lajr,"R$ 5,38"
360,Pacote 50 Lances,2021-09-30 06:00:00,2021-09-30 06:05:50,Italo txc,"R$ 1,46"
361,A Intel Core,2021-09-29 22:00:00,2021-09-30 03:01:05,fred amg,"R$ 32,99"
362,Pacote 100 Lances,2021-09-29 23:00:00,2021-09-29 23:57:54,email,"R$ 7,46"
363,Cervejeira Metalfrio VN50FL,2021-09-29 19:00:00,2021-09-29 22:56:37,narapozzan,"R$ 23,57"
364,Drone Multilaser Eagle,2021-09-29 20:30:00,2021-09-29 21:54:09,marciocimed,"R$ 10,77"
365,5 Digital Edition,2021-09-29 20:00:00,2021-09-29 21:21:40,carlos conti,"R$ 11,62"
366,Pacote 100 Lances,2021-09-29 21:00:00,2021-09-29 21:12:42,Sangiovese,"R$ 2,05"
367,PIX de 200,2021-09-29 19:30:00,2021-09-29 20:25:03,reneraphael,"R$ 10,34"
368,Apple Watch Series,2021-09-29 07:00:00,2021-09-29 19:53:29,KANDREVA,"R$ 87,44"
369,Maquina De Gelo,2021-09-29 17:00:00,2021-09-29 19:15:28,larygaby,"R$ 15,90"
370,Pacote 50 Lances,2021-09-29 18:00:00,2021-09-29 18:04:24,rafi_moreira,"R$ 1,40"
371,GoPro HERO 9,2021-09-29 13:00:00,2021-09-29 17:58:05,VACINADO,"R$ 31,40"
372,Patinete Elétrico Maj,2021-09-28 20:00:00,2021-09-29 17:02:03,S.A.T.O,"R$ 147,67"
373,Honda CG 160,2021-09-29 16:00:00,2021-09-29 16:33:19,c.frisoni,"R$ 8,05"
374,Pacote 50 Lances,2021-09-29 15:00:00,2021-09-29 15:37:01,Sangiovese,"R$ 5,88"
375,Perfume Dolce e,2021-09-29 14:00:00,2021-09-29 14:25:17,adelinoalberto,"R$ 3,60"
376,iPhone 12 Pro,2021-09-29 10:00:00,2021-09-29 14:01:40,lilibonelli,"R$ 29,56"
377,Pacote 100 Lances,2021-09-29 12:00:00,2021-09-29 12:34:12,Rodeio,"R$ 5,51"
378,Câmera Insta360 One,2021-09-29 11:00:00,2021-09-29 12:16:43,Japy.,"R$ 7,65"
379,PIX de 1.000,2021-09-29 08:00:00,2021-09-29 11:32:50,BAHIAN0,"R$ 71,84"
380,Pacote 50 Lances,2021-09-29 09:00:00,2021-09-29 09:10:26,Clenilson08,"R$ 1,40"
381,MacBook Air Intel,2021-09-28 22:00:00,2021-09-29 07:15:14,Ramoni,"R$ 65,92"
382,Pacote 50 Lances,2021-09-29 06:00:00,2021-09-29 06:03:03,email,"R$ 1,43"
383,Smart TV 75,2021-09-28 16:00:00,2021-09-29 03:38:06,gilmarques_silva3,"R$ 113,98"
384,5 Digital Edition,2021-09-28 13:00:00,2021-09-29 02:05:50,Rapha_Zanetti_SP,"R$ 104,02"
385,Pacote 100 Lances,2021-09-28 23:00:00,2021-09-29 00:06:04,email,"R$ 9,94"
386,iPhone 12 Pro,2021-09-28 10:00:00,2021-09-28 22:36:29,email,"R$ 183,18"
387,Pipoqueira Classic Retr,2021-09-28 19:30:00,2021-09-28 21:30:42,alvarengaa,"R$ 13,77"
388,Pacote 100 Lances,2021-09-28 21:00:00,2021-09-28 21:02:28,Ricamil.,"R$ 1,16"
389,GoPro HERO 9,2021-09-28 20:30:00,2021-09-28 21:02:27,gildodespachante,"R$ 3,78"
390,Caixa de Som,2021-09-28 19:00:00,2021-09-28 19:15:12,FERNANDOSANTI,"R$ 3,42"
391,Pacote 50 Lances,2021-09-28 18:00:00,2021-09-28 18:15:06,Jaqueewadi,"R$ 2,67"
392,f15 core i7,2021-09-28 17:00:00,2021-09-28 17:11:39,Joelson moniz,"R$ 6,18"
393,Drone Multilaser Eagle,2021-09-28 11:00:00,2021-09-28 15:35:53,vagnerpirajá,"R$ 43,34"
394,Pacote 50 Lances,2021-09-28 15:00:00,2021-09-28 15:10:05,Epmoura,"R$ 2,25"
395,PIX de 200,2021-09-28 14:00:00,2021-09-28 14:09:46,SaiForaMeu,"R$ 3,70"
396,Pacote 100 Lances,2021-09-28 12:00:00,2021-09-28 12:43:19,sromar,"R$ 7,24"
397,Pacote 50 Lances,2021-09-28 09:00:00,2021-09-28 09:59:01,sromar,"R$ 6,58"
398,Chaise Hungria Trama,2021-09-28 08:00:00,2021-09-28 09:51:37,Kaka-lima77,"R$ 15,11"
399,Esteira Ergométrica El,2021-09-28 07:00:00,2021-09-28 07:18:32,jocéliop,"R$ 3,05"
400,Pacote 50 Lances,2021-09-28 06:00:00,2021-09-28 06:18:20,email,"R$ 3,34"
401,GoPro HERO 9,2021-09-27 20:00:00,2021-09-28 03:01:35,_cyber_,"R$ 36,81"
402,A Intel Core,2021-09-27 22:00:00,2021-09-28 02:01:53,email,"R$ 26,81"
403,Apple Watch Series,2021-09-27 19:00:00,2021-09-28 01:43:59,Jrmaverick13,"R$ 39,39"
404,Samsung Galaxy S20,2021-09-27 20:30:00,2021-09-28 00:33:45,Beraldo2000,"R$ 36,33"
405,Pacote 100 Lances,2021-09-27 23:00:00,2021-09-27 23:07:17,25100219,"R$ 1,83"
406,Pacote 100 Lances,2021-09-27 21:00:00,2021-09-27 22:13:44,DANIEL225,"R$ 9,55"
407,Impressora Canon Pixma,2021-09-27 19:30:00,2021-09-27 20:54:57,mariaodete,"R$ 11,48"
408,iPhone 12 Pro,2021-09-27 10:00:00,2021-09-27 20:08:01,Cleiton_EUA,"R$ 88,82"
409,Cervejeira Metalfrio VN50FL,2021-09-27 17:00:00,2021-09-27 19:41:11,maabergamo,"R$ 15,85"
410,Pacote 50 Lances,2021-09-27 18:00:00,2021-09-27 18:09:38,Denaogoncalves,"R$ 2,00"
411,Smart TV 75,2021-09-27 16:00:00,2021-09-27 17:45:02,joãominas83,"R$ 16,13"
412,Pacote 50 Lances,2021-09-27 15:00:00,2021-09-27 16:07:59,DANIEL225,"R$ 8,79"
413,PIX de 1.000,2021-09-27 08:00:00,2021-09-27 15:19:48,email,"R$ 45,03"
414,Bicicleta Aro 29,2021-09-27 13:00:00,2021-09-27 14:32:07,flavianbc,"R$ 10,84"
415,PIX de 200,2021-09-27 14:00:00,2021-09-27 14:25:03,heliaf,"R$ 5,44"
416,Pacote 100 Lances,2021-09-27 12:00:00,2021-09-27 12:16:47,AnapaulaSousa15,"R$ 3,37"
417,5 Digital Edition,2021-09-27 11:00:00,2021-09-27 11:52:17,LEOFOREX,"R$ 6,48"
418,Caixa de Som,2021-09-27 07:00:00,2021-09-27 10:15:16,Leandro Gama 89,"R$ 17,96"
419,Pacote 50 Lances,2021-09-27 09:00:00,2021-09-27 09:01:41,JAPONEISPRETO,"R$ 0,26"
420,iPad Air 10,2021-09-26 20:00:00,2021-09-27 08:13:06,rcobucci,"R$ 69,88"
421,Pacote 50 Lances,2021-09-27 06:00:00,2021-09-27 06:08:07,guifra,"R$ 1,20"
422,Pacote 100 Lances,2021-09-26 21:00:00,2021-09-26 23:36:11,D.U.B.A.I.,"R$ 14,33"
423,Pacote 100 Lances,2021-09-26 23:00:00,2021-09-26 23:01:51,Beltramy,"R$ 0,50"
424,Chaise Hungria Trama,2021-09-26 19:00:00,2021-09-26 22:13:34,Tancredo29,"R$ 18,51"
425,MacBook Air Intel,2021-09-26 22:00:00,2021-09-26 22:02:14,ldicastro,"R$ 1,41"
426,Lava E Seca,2021-09-26 20:30:00,2021-09-26 21:22:55,Sah_Caleron,"R$ 5,18"
427,Smart TV LED,2021-09-26 16:00:00,2021-09-26 20:13:52,p.caldana,"R$ 30,11"
428,PIX de 200,2021-09-26 19:30:00,2021-09-26 19:56:14,julioba,"R$ 4,27"
429,Pacote 50 Lances,2021-09-26 18:00:00,2021-09-26 18:20:03,Taratata,"R$ 2,62"
430,Cervejeira Metalfrio VN50FL,2021-09-26 17:00:00,2021-09-26 17:18:30,MAEDA,"R$ 2,57"
431,Pacote 50 Lances,2021-09-26 15:00:00,2021-09-26 15:07:09,Johonlenonn,"R$ 1,63"
432,Tablet How 7,2021-09-26 14:00:00,2021-09-26 14:47:43,JSM.SILVA,"R$ 4,69"
433,PIX de 1.000,2021-09-26 11:00:00,2021-09-26 14:29:34,Heitoralphaville,"R$ 27,20"
434,Monitor LG LED,2021-09-26 13:00:00,2021-09-26 13:37:37,ugan_silva,"R$ 5,19"
435,5 Polegadas Vermelho,2021-09-26 07:00:00,2021-09-26 13:18:07,leonel_ram_ms,"R$ 40,61"
436,Lava E Seca,2021-09-25 19:00:00,2021-09-26 12:05:11,ELCIU,"R$ 114,70"
437,Pacote 100 Lances,2021-09-26 12:00:00,2021-09-26 12:04:31,Johonlenonn,"R$ 1,62"
438,iPhone 12 Pro,2021-09-26 10:00:00,2021-09-26 10:20:40,f.panigassi,"R$ 9,61"
439,Pacote 50 Lances,2021-09-26 09:00:00,2021-09-26 09:18:00,Cenoura7,"R$ 2,44"
440,A Intel Core,2021-09-25 22:00:00,2021-09-26 09:02:09,Renatozacardi,"R$ 64,85"
441,Drone Multilaser Eagle,2021-09-26 08:00:00,2021-09-26 08:13:39,Jrmaverick13,"R$ 2,65"
442,Pacote 50 Lances,2021-09-26 06:00:00,2021-09-26 06:03:17,S.POLIO2,"R$ 1,52"
443,Patinete Elétrico Maj,2021-09-25 20:00:00,2021-09-26 00:40:54,bel chinaglia,"R$ 30,23"
444,Pacote 100 Lances,2021-09-25 23:00:00,2021-09-25 23:01:33,casabranca2021,"R$ 1,09"
445,Pacote 100 Lances,2021-09-25 21:00:00,2021-09-25 22:17:31,FernandaTrajano,"R$ 8,53"
446,Smart TV LED,2021-09-25 16:00:00,2021-09-25 21:33:37,Gabrielmmn13,"R$ 46,33"
447,Caixa de Som,2021-09-25 20:30:00,2021-09-25 20:39:36,demetriovieira10,"R$ 2,57"
448,Tablet How 7,2021-09-25 19:30:00,2021-09-25 20:16:34,Cruz-vencedor,"R$ 7,02"
449,Pacote 50 Lances,2021-09-25 18:00:00,2021-09-25 18:17:05,Danilalp,"R$ 3,19"
450,iPhone 12 Pro,2021-09-25 10:00:00,2021-09-25 17:34:46,RICAMIL,"R$ 65,63"
451,Notebook Dell Core,2021-09-25 17:00:00,2021-09-25 17:01:55,Edu_96,"R$ 4,50"
452,PIX de 200,2021-09-25 14:00:00,2021-09-25 16:17:36,afonsop,"R$ 22,37"
453,Pacote 50 Lances,2021-09-25 15:00:00,2021-09-25 15:11:34,FernandaTrajano,"R$ 2,50"
454,5 Digital Edition,2021-09-25 13:00:00,2021-09-25 14:21:18,Maccheri,"R$ 13,64"
455,Pacote 100 Lances,2021-09-25 12:00:00,2021-09-25 12:02:27,fabio aldair,"R$ 1,24"
456,Câmera Insta360 One,2021-09-25 11:00:00,2021-09-25 11:43:28,CLAUDIOZAGO33,"R$ 4,97"
457,Pacote 50 Lances,2021-09-25 09:00:00,2021-09-25 09:24:42,Josifermiano,"R$ 3,60"
458,Fone Bose Quietcomfort,2021-09-25 08:00:00,2021-09-25 08:43:52,email,"R$ 5,30"
459,Aspirador de P,2021-09-25 07:00:00,2021-09-25 07:39:22,email,"R$ 5,49"
460,Pacote 50 Lances,2021-09-25 06:00:00,2021-09-25 06:16:10,email,"R$ 2,52"
461,iPhone 12 Pro,2021-09-24 10:00:00,2021-09-25 05:57:12,silmonize,"R$ 200,76"
462,GoPro HERO 9,2021-09-24 08:00:00,2021-09-25 04:34:09,Cleiton_EUA,"R$ 144,14"
463,Smart TV 75,2021-09-24 16:00:00,2021-09-25 02:09:13,moises alagoas,"R$ 86,94"
464,MacBook Air Intel,2021-09-24 22:00:00,2021-09-25 01:38:04,Jocimas2,"R$ 30,10"
465,iPad Air 10,2021-09-24 20:30:00,2021-09-25 00:51:38,inovart,"R$ 31,23"
466,Pacote 100 Lances,2021-09-24 23:00:00,2021-09-24 23:24:04,Fogaça123,"R$ 3,45"
467,Pacote 100 Lances,2021-09-24 21:00:00,2021-09-24 21:39:30,FernandaTrajano,"R$ 5,98"
468,Patinete Elétrico Maj,2021-09-24 20:00:00,2021-09-24 20:47:38,cadinho90,"R$ 6,47"
469,Maquina De Gelo,2021-09-24 19:30:00,2021-09-24 20:07:37,Vagner5139,"R$ 4,79"
470,Drone Multilaser Eagle,2021-09-24 19:00:00,2021-09-24 19:08:29,T.A.K.A,"R$ 1,98"
471,Pacote 50 Lances,2021-09-24 18:00:00,2021-09-24 18:13:39,Elisvan92,"R$ 2,47"
472,PIX de 200,2021-09-24 14:00:00,2021-09-24 17:27:02,Kawauchi,"R$ 26,96"
473,Caixa de Som,2021-09-24 17:00:00,2021-09-24 17:22:10,gordinhovencedor,"R$ 4,27"
474,Esteira Ergométrica El,2021-09-24 07:00:00,2021-09-24 15:12:31,lup_lins,"R$ 52,86"
475,Pacote 50 Lances,2021-09-24 15:00:00,2021-09-24 15:08:54,FernandaTrajano,"R$ 2,00"
476,Bicicleta Aro 29,2021-09-24 13:00:00,2021-09-24 13:42:48,Jairo_Marsil,"R$ 6,74"
477,Pacote 100 Lances,2021-09-24 12:00:00,2021-09-24 12:54:29,Luizhlcdm,"R$ 8,81"
478,Apple Watch Series,2021-09-24 11:00:00,2021-09-24 11:23:24,PALITO,"R$ 2,92"
479,Pacote 50 Lances,2021-09-24 09:00:00,2021-09-24 09:06:53,Tereh,"R$ 0,89"
480,Cama Box Colch,2021-09-23 08:00:00,2021-09-23 15:54:10,dexacomigo,"R$ 45,76"
481,iPhone 12 Pro,2021-09-23 10:00:00,2021-09-23 14:50:29,rodolfotozy,"R$ 43,17"
482,PIX de 200,2021-09-23 14:00:00,2021-09-23 14:32:30,Arikelypsc,"R$ 5,69"
483,Pacote 100 Lances,2021-09-23 12:00:00,2021-09-23 13:17:28,EQUINOX-SRS,"R$ 9,75"
484,Patinete Elétrico Foston,2021-09-23 11:00:00,2021-09-23 11:03:55,tiagoshark1,"R$ 1,40"
485,Patinete Elétrico Maj,2021-09-22 16:00:00,2021-09-23 10:17:45,Grolli_Cesar,"R$ 108,32"
486,Pacote 50 Lances,2021-09-23 09:00:00,2021-09-23 09:16:21,Iasminsantos,"R$ 2,82"
487,GoPro HERO 9,2021-09-22 20:00:00,2021-09-23 08:39:02,henriquefrasson,"R$ 74,93"
488,PIX de 1.000,2021-09-23 07:00:00,2021-09-23 07:27:26,dexacomigo,"R$ 4,74"
489,Pacote 50 Lances,2021-09-23 06:00:00,2021-09-23 06:04:08,FernandaTrajano,"R$ 1,52"
490,f15 core i7,2021-09-21 19:00:00,2021-09-23 05:27:21,eu.quero.esse,"R$ 254,31"
491,Pacote 100 Lances,2021-09-22 23:00:00,2021-09-22 23:24:42,ianeflora,"R$ 4,66"
492,Drone Multilaser Eagle,2021-09-22 20:30:00,2021-09-22 22:52:58,EmersonSoriani,"R$ 14,90"
493,MacBook Air Intel,2021-09-22 22:00:00,2021-09-22 22:36:47,Leandro Gama 89,"R$ 5,36"
494,Pacote 100 Lances,2021-09-22 21:00:00,2021-09-22 21:38:00,EQUINOX-SRS,"R$ 4,44"
495,Perfume Dolce e,2021-09-22 19:30:00,2021-09-22 20:42:12,Elienelila,"R$ 8,49"
496,Refrigerador Brastemp Frost,2021-09-22 19:00:00,2021-09-22 20:32:42,FabioTrader,"R$ 15,11"
497,Apple Watch Series,2021-09-22 11:00:00,2021-09-22 18:35:57,Jamboo,"R$ 42,77"
498,Pacote 50 Lances,2021-09-22 18:00:00,2021-09-22 18:10:39,VivoLixoPano,"R$ 1,93"
499,Notebook Dell Core,2021-09-22 17:00:00,2021-09-22 17:56:32,@marcoslino44,"R$ 8,56"
500,PIX de 1.000,2021-09-22 08:00:00,2021-09-22 17:28:58,RCJardins,"R$ 77,79"
501,Pacote 50 Lances,2021-09-22 15:00:00,2021-09-22 15:27:57,kellenveiga,"R$ 4,87"
502,iPhone 12 Pro,2021-09-22 10:00:00,2021-09-22 14:56:47,Deila_Costa_EUA,"R$ 41,62"
