,product,started,closed,winner,price
253,Smart TV LED,2021-09-06 16:00:00,2021-09-06 17:06:52,ugan_silva,"R$ 8,94"
254,PIX de 1.000,2021-09-06 07:00:00,2021-09-06 15:27:39,email,"R$ 50,73"
255,Pacote 50 Lances,2021-09-06 15:00:00,2021-09-06 15:07:13,Francinaldo maia,"R$ 1,14"
256,Cafeteira Dolce Gusto,2021-09-06 14:00:00,2021-09-06 14:27:27,Prof_Felipe,"R$ 3,37"
257,Esteira Ergométrica El,2021-09-06 13:00:00,2021-09-06 14:11:39,sai pra lá,"R$ 6,53"
258,Pacote 100 Lances,2021-09-06 12:00:00,2021-09-06 13:00:41,joaojordao,"R$ 7,55"
259,iPad Air 10,2021-09-06 11:00:00,2021-09-06 12:03:43,f.panigassi,"R$ 6,69"
260,MacBook Air Intel,2021-09-05 22:00:00,2021-09-06 10:44:20,DiegoBTC_21,"R$ 66,35"
261,Pacote 50 Lances,2021-09-06 09:00:00,2021-09-06 09:07:48,47992710226,"R$ 0,92"
262,Drone Multilaser Eagle,2021-09-06 08:00:00,2021-09-06 08:32:28,saiqueemeu,"R$ 2,94"
263,Pacote 50 Lances,2021-09-06 06:00:00,2021-09-06 06:00:15,Ana.e,"R$ 0,34"
264,PIX de 500,2021-09-05 19:00:00,2021-09-06 01:05:41,NEM-TENTA,"R$ 34,53"
265,Pacote 100 Lances,2021-09-05 23:00:00,2021-09-05 23:07:01,GICWB,"R$ 0,95"
266,Smart TV Led,2021-09-05 14:00:00,2021-09-05 22:26:20,DanySanti,"R$ 44,75"
267,Cervejeira Metalfrio VN50FL,2021-09-05 20:30:00,2021-09-05 22:10:08,email,"R$ 8,24"
268,Patinete Elétrico Maj,2021-09-05 16:00:00,2021-09-05 21:38:05,RICAMIL,"R$ 33,50"
269,Drone Multilaser Eagle,2021-09-05 19:30:00,2021-09-05 21:37:53,carlosvideira,"R$ 10,73"
270,Pacote 100 Lances,2021-09-05 21:00:00,2021-09-05 21:26:18,email,"R$ 2,98"
271,Smart TV LED,2021-09-05 20:00:00,2021-09-05 20:21:19,oliveiramarcos_,"R$ 2,95"
272,Pacote 50 Lances,2021-09-05 18:00:00,2021-09-05 18:03:03,email,"R$ 0,59"
273,Bicicleta Ergométrica Polimet,2021-09-05 17:00:00,2021-09-05 17:43:40,waltz221,"R$ 3,78"
274,5 Digital Edition,2021-09-05 13:00:00,2021-09-05 16:31:57,email,"R$ 29,87"
275,Pacote 50 Lances,2021-09-05 15:00:00,2021-09-05 15:07:50,Francinaldo maia,"R$ 1,20"
276,Pacote 100 Lances,2021-09-05 12:00:00,2021-09-05 12:24:18,email,"R$ 3,12"
277,Chaise Hungria Trama,2021-09-05 11:00:00,2021-09-05 11:53:36,KANDREVA,"R$ 5,44"
278,Patinete Elétrico Foston,2021-09-05 07:00:00,2021-09-05 10:45:00,ldicastro,"R$ 22,81"
279,iPhone 12 Pro,2021-09-05 10:00:00,2021-09-05 10:08:49,Le_Mazzer,"R$ 2,35"
280,Pacote 50 Lances,2021-09-05 09:00:00,2021-09-05 09:00:29,Venancio Ulombe,"R$ 0,26"
281,PIX de 1.000,2021-09-05 08:00:00,2021-09-05 08:20:19,ma_castro_rj23,"R$ 3,19"
282,Pacote 50 Lances,2021-09-05 06:00:00,2021-09-05 06:14:40,mlqvicttor,"R$ 2,08"
283,Smart TV 75,2021-09-04 16:00:00,2021-09-05 02:17:03,Bonnicar,"R$ 72,85"
284,A Intel Core,2021-09-04 22:00:00,2021-09-05 01:33:43,BellaMMN,"R$ 27,76"
285,Drone Multilaser Eagle,2021-09-04 20:30:00,2021-09-04 23:49:49,Adilson_lance,"R$ 22,70"
286,Pacote 100 Lances,2021-09-04 23:00:00,2021-09-04 23:16:39,taninha,"R$ 2,62"
287,Patinete Elétrico Maj,2021-09-04 20:00:00,2021-09-04 21:40:06,narapozzan,"R$ 11,42"
288,Pacote 100 Lances,2021-09-04 21:00:00,2021-09-04 21:02:40,email,"R$ 0,69"
289,PIX de 200,2021-09-04 19:30:00,2021-09-04 20:03:49,oziellisboa,"R$ 6,51"
290,Câmera Insta360 One,2021-09-04 13:00:00,2021-09-04 19:33:18,eikonsouzarj,"R$ 35,70"
291,GoPro HERO 9,2021-09-04 19:00:00,2021-09-04 19:13:32,narapozzan,"R$ 1,49"
292,Pacote 50 Lances,2021-09-04 18:00:00,2021-09-04 18:02:13,email,"R$ 0,81"
293,Refrigerador Brastemp Frost,2021-09-04 17:00:00,2021-09-04 17:10:51,R.E.N.A.T.O,"R$ 6,09"
294,Pacote 50 Lances,2021-09-04 15:00:00,2021-09-04 15:23:31,@rose,"R$ 2,82"
295,Mesa para Notebook,2021-09-04 14:00:00,2021-09-04 14:05:23,Magrelo,"R$ 0,74"
296,Pacote 100 Lances,2021-09-04 12:00:00,2021-09-04 12:27:50,Adalgisa9820,"R$ 4,14"
297,iPhone 12 Pro,2021-09-04 10:00:00,2021-09-04 11:54:41,blaster,"R$ 14,64"
298,Fone De Ouvido,2021-09-04 11:00:00,2021-09-04 11:23:11,Dani_alamo_adv,"R$ 2,67"
299,Pacote 50 Lances,2021-09-04 09:00:00,2021-09-04 09:30:15,FMolon,"R$ 3,17"
300,Apple Watch Series,2021-09-04 08:00:00,2021-09-04 09:29:19,D.I.S.S 06,"R$ 11,86"
301,Caixa de Som,2021-09-04 07:00:00,2021-09-04 07:16:42,LEOFOREX,"R$ 2,39"
302,MacBook Air Intel,2021-09-03 22:00:00,2021-09-04 07:09:04,email,"R$ 57,91"
303,Pacote 50 Lances,2021-09-04 06:00:00,2021-09-04 06:14:33,NEM-TENTE 2000 lances,"R$ 1,77"
304,5 Digital Edition,2021-09-03 20:00:00,2021-09-03 23:55:44,soueudenovo,"R$ 25,02"
305,Pacote 100 Lances,2021-09-03 23:00:00,2021-09-03 23:05:00,Bic21,"R$ 0,98"
306,Pacote 100 Lances,2021-09-03 21:00:00,2021-09-03 21:38:42,FANTAPEI,"R$ 5,84"
307,Secador Vulcan 2400,2021-09-03 19:30:00,2021-09-03 20:53:11,FSLima,"R$ 7,59"
308,Computador Completo Monitor,2021-09-03 20:30:00,2021-09-03 20:39:31,igor_sampa_r1,"R$ 2,24"
309,iPhone 12 Pro,2021-09-03 10:00:00,2021-09-03 19:42:45,email,"R$ 73,48"
310,GoPro HERO 9,2021-09-03 19:00:00,2021-09-03 19:39:13,zeldamer....,"R$ 3,53"
311,Cervejeira Metalfrio VN50FL,2021-09-03 17:00:00,2021-09-03 18:12:39,T.A.K.A,"R$ 7,17"
312,Pacote 50 Lances,2021-09-03 18:00:00,2021-09-03 18:02:32,@rose,"R$ 0,70"
313,Smart TV 75,2021-09-03 16:00:00,2021-09-03 16:40:20,Vivian__,"R$ 7,15"
314,Patinete Elétrico Foston,2021-09-03 13:00:00,2021-09-03 15:10:25,Jocimas2,"R$ 12,93"
315,Pacote 50 Lances,2021-09-03 15:00:00,2021-09-03 15:04:51,cacaaps,"R$ 1,21"
316,PIX de 200,2021-09-03 14:00:00,2021-09-03 14:02:36,proxm8,"R$ 1,69"
317,Pacote 100 Lances,2021-09-03 12:00:00,2021-09-03 12:21:40,FANTAPEI,"R$ 3,62"
318,ban Chris Rb4187l,2021-09-03 11:00:00,2021-09-03 11:38:07,Daniel de Santi,"R$ 4,05"
319,Pacote 50 Lances,2021-09-03 09:00:00,2021-09-03 09:25:58,Jurandy LM,"R$ 3,49"
320,PIX de 1.000,2021-09-03 08:00:00,2021-09-03 08:57:35,Boldrini22,"R$ 8,45"
321,Bicicleta Aro 29,2021-09-03 07:00:00,2021-09-03 07:54:15,eikonsouzarj,"R$ 5,38"
322,Honda CG 160,2021-09-02 20:00:00,2021-09-03 07:39:30,email,"R$ 62,67"
323,Pacote 50 Lances,2021-09-03 06:00:00,2021-09-03 06:09:50,braggiovytt,"R$ 2,07"
324,Lava E Seca,2021-09-02 11:00:00,2021-09-03 01:04:16,franbotelho,"R$ 88,23"
325,Pacote 100 Lances,2021-09-02 23:00:00,2021-09-02 23:17:44,drwagner,"R$ 2,55"
326,Pacote 100 Lances,2021-09-02 21:00:00,2021-09-02 23:10:22,eduhebbel,"R$ 16,11"
327,A Intel Core,2021-09-02 22:00:00,2021-09-02 22:08:08,FLAVIOJAMPA,"R$ 2,05"
328,Adega 8 garrafas,2021-09-02 19:00:00,2021-09-02 21:19:27,henriquefrasson,"R$ 13,06"
329,Caixa de Som,2021-09-02 20:30:00,2021-09-02 21:04:31,Bonnicar,"R$ 4,60"
330,Tablet How 7,2021-09-02 19:30:00,2021-09-02 20:24:49,William_Santos,"R$ 5,92"
331,Notebook Dell Core,2021-09-02 16:00:00,2021-09-02 18:46:39,RicoMarques90,"R$ 19,66"
332,Pacote 50 Lances,2021-09-02 18:00:00,2021-09-02 18:09:24,Francinaldo maia,"R$ 1,92"
333,Mini Ar Condicionado,2021-09-02 17:00:00,2021-09-02 18:06:30,panini.joão,"R$ 5,80"
334,Smart TV Led,2021-09-02 14:00:00,2021-09-02 15:41:34,marcobonazi,"R$ 13,08"
335,iPhone 12 Pro,2021-09-02 10:00:00,2021-09-02 15:09:08,Maccheri,"R$ 40,79"
336,Pacote 50 Lances,2021-09-02 15:00:00,2021-09-02 15:01:14,email,"R$ 1,04"
337,5 Polegadas Vermelho,2021-09-02 13:00:00,2021-09-02 13:16:56,belluga,"R$ 2,57"
338,Pacote 100 Lances,2021-09-02 12:00:00,2021-09-02 13:00:00,Odlinavi,"R$ 9,59"
339,Pacote 50 Lances,2021-09-02 09:00:00,2021-09-02 09:00:15,Metralia,"R$ 0,35"
340,PIX de 500,2021-09-02 08:00:00,2021-09-02 08:29:18,flamarion_,"R$ 3,81"
341,Drone Multilaser Eagle,2021-09-02 07:00:00,2021-09-02 08:10:12,Deila_Costa_EUA,"R$ 7,79"
342,Pacote 50 Lances,2021-09-02 06:00:00,2021-09-02 06:02:01,Hohenheim,"R$ 0,88"
343,MacBook Air Intel,2021-09-01 22:00:00,2021-09-02 04:23:26,gianello79,"R$ 37,07"
344,GoPro HERO 9,2021-09-01 20:30:00,2021-09-02 00:56:11,Eduardomad,"R$ 23,86"
345,Pacote 100 Lances,2021-09-01 23:00:00,2021-09-01 23:27:33,FANTAPEI,"R$ 2,91"
346,Pacote 100 Lances,2021-09-01 21:00:00,2021-09-01 22:04:52,rbteodoro,"R$ 7,53"
347,5 Digital Edition,2021-09-01 14:00:00,2021-09-01 21:46:40,blaster,"R$ 52,42"
348,PIX de 200,2021-09-01 19:30:00,2021-09-01 20:54:05,Vamoqvamo,"R$ 16,07"
349,Patinete Elétrico Maj,2021-09-01 20:00:00,2021-09-01 20:21:46,Val_Duprat,"R$ 3,13"
350,Cervejeira Metalfrio VN50FL,2021-09-01 19:00:00,2021-09-01 19:24:40,FabioTrader,"R$ 3,22"
351,Aspirador Robô Mondial,2021-09-01 08:00:00,2021-09-01 18:01:51,Luiscma96,"R$ 58,15"
352,Pacote 50 Lances,2021-09-01 18:00:00,2021-09-01 18:01:03,Matheusin556,"R$ 0,81"
353,Chaise Hungria Trama,2021-09-01 17:00:00,2021-09-01 17:14:58,LiderBTC,"R$ 2,23"
354,Câmera Insta360 One,2021-09-01 13:00:00,2021-09-01 16:38:45,gleyniobh39,"R$ 19,33"
355,Smart TV LED,2021-09-01 16:00:00,2021-09-01 16:35:52,taynan_vozza,"R$ 7,19"
356,Pacote 50 Lances,2021-09-01 15:00:00,2021-09-01 15:21:58,eduhebbel,"R$ 3,15"
357,PIX de 1.000,2021-09-01 11:00:00,2021-09-01 14:42:49,tilango,"R$ 25,06"
358,iPhone 12 Pro,2021-09-01 10:00:00,2021-09-01 12:39:46,KANDREVA,"R$ 22,12"
359,Pacote 100 Lances,2021-09-01 12:00:00,2021-09-01 12:06:48,Plínio nogueira,"R$ 1,48"
360,Pacote 50 Lances,2021-09-01 09:00:00,2021-09-01 09:01:12,J4OZ,"R$ 0,67"
361,Apple Watch Series,2021-09-01 07:00:00,2021-09-01 07:46:08,NEM-TENTA,"R$ 5,24"
362,Patinete Elétrico Foston,2021-08-31 21:13:19,2021-09-01 06:05:26,VACINADO,"R$ 52,09"
363,Pacote 50 Lances,2021-09-01 06:00:00,2021-09-01 06:03:36,email,"R$ 1,49"
364,A Intel Core,2021-08-31 22:00:00,2021-09-01 01:39:12,marcelomaestro7,"R$ 25,65"
365,Pacote 100 Lances,2021-08-31 23:00:00,2021-08-31 23:02:31,carlenepreta,"R$ 0,82"
366,Pacote 100 Lances,2021-08-31 21:00:00,2021-08-31 21:58:09,email,"R$ 8,16"
367,iPhone 12 Pro,2021-08-31 21:18:06,2021-08-31 21:21:42,m_zadi,"R$ 382,08"
368,PIX de 500,2021-08-31 21:13:02,2021-08-31 21:21:02,rcobucci,"R$ 13,43"
369,f15 core i7,2021-08-31 21:13:12,2021-08-31 21:15:24,qwert,"R$ 7,42"
370,Mochila Nike Sportswear,2021-08-31 19:30:00,2021-08-31 19:52:31,Vou-Ganhar-Essa,"R$ 3,56"
371,Câmera Insta360 One,2021-08-31 17:00:00,2021-08-31 18:39:54,Lewan21,"R$ 11,33"
372,iPad Air 10,2021-08-31 13:00:00,2021-08-31 18:19:28,sammihag,"R$ 30,18"
373,Pacote 50 Lances,2021-08-31 18:00:00,2021-08-31 18:03:24,yago0012,"R$ 0,98"
374,Patinete Elétrico Maj,2021-08-31 16:00:00,2021-08-31 16:24:08,marcelolatam,"R$ 3,65"
375,Pacote 50 Lances,2021-08-31 15:00:00,2021-08-31 15:36:28,Brinkim,"R$ 5,03"
376,Drone Multilaser Eagle,2021-08-31 14:00:00,2021-08-31 14:04:10,Viniciusb7_,"R$ 1,63"
377,Pacote 100 Lances,2021-08-31 12:00:00,2021-08-31 12:48:11,Brinkim,"R$ 7,81"
378,Caixa de Som,2021-08-31 11:00:00,2021-08-31 12:27:06,GARMEL2,"R$ 10,71"
379,iPhone 12 Pro,2021-08-31 10:00:00,2021-08-31 11:23:07,DomFidalgo,"R$ 9,24"
380,MacBook Air Intel,2021-08-30 22:00:00,2021-08-31 10:49:16,C ZAGUINI,"R$ 79,30"
381,Esteira Ergométrica El,2021-08-31 08:00:00,2021-08-31 10:10:40,inaciograflab,"R$ 14,00"
382,Pacote 50 Lances,2021-08-31 09:00:00,2021-08-31 09:31:18,bryan74,"R$ 3,55"
383,PIX de 1.000,2021-08-31 07:00:00,2021-08-31 09:24:48,Wania Carla,"R$ 16,62"
384,Pacote 50 Lances,2021-08-31 06:00:00,2021-08-31 06:04:04,email,"R$ 1,54"
385,Smart TV LED,2021-08-30 16:00:00,2021-08-31 01:10:31,email,"R$ 60,32"
386,Patinete Elétrico Maj,2021-08-30 20:00:00,2021-08-30 23:57:58,panini.joão,"R$ 22,87"
387,Pacote 100 Lances,2021-08-30 23:00:00,2021-08-30 23:37:47,Brinkim,"R$ 5,29"
388,iPhone 12 Pro,2021-08-30 10:00:00,2021-08-30 23:01:52,RICAMIL,"R$ 66,61"
389,Pacote 100 Lances,2021-08-30 21:00:00,2021-08-30 21:10:52,Marcospaula386,"R$ 1,91"
390,iPad Air 10,2021-08-30 20:30:00,2021-08-30 20:39:01,heliopt13,"R$ 1,50"
391,PIX de 200,2021-08-30 19:30:00,2021-08-30 20:12:03,Shark-Boy,"R$ 6,48"
392,Refrigerador Brastemp Frost,2021-08-30 19:00:00,2021-08-30 19:34:38,gi_lance,"R$ 4,63"
393,Pacote 50 Lances,2021-08-30 18:00:00,2021-08-30 18:08:20,Jlmandel,"R$ 1,35"
394,Patinete Elétrico Foston,2021-08-30 17:00:00,2021-08-30 17:15:27,rajah,"R$ 1,90"
395,Pacote 50 Lances,2021-08-30 15:00:00,2021-08-30 15:47:18,eduhebbel,"R$ 7,49"
396,PIX de 500,2021-08-30 13:00:00,2021-08-30 14:37:25,vagnerpiraja,"R$ 12,71"
397,Tablet How 7,2021-08-30 14:00:00,2021-08-30 14:15:13,drdamasceno2307,"R$ 2,26"
398,Caixa de Som,2021-08-30 08:00:00,2021-08-30 13:47:55,emeuesseaqui,"R$ 26,47"
399,Pacote 100 Lances,2021-08-30 12:00:00,2021-08-30 12:48:02,Stromberg,"R$ 5,63"
400,5 Digital Edition,2021-08-30 11:00:00,2021-08-30 12:26:55,EmersonSoriani,"R$ 10,91"
401,Pacote 50 Lances,2021-08-30 09:00:00,2021-08-30 09:06:50,Kleiton Chagas,"R$ 1,20"
402,Maquina De Gelo,2021-08-30 07:00:00,2021-08-30 07:20:05,RicoMarques90,"R$ 2,51"
403,Pacote 50 Lances,2021-08-30 06:00:00,2021-08-30 06:15:21,Teçá_,"R$ 3,08"
404,Cervejeira Metalfrio VN50FL,2021-08-29 19:00:00,2021-08-30 02:42:36,franbotelho,"R$ 45,22"
405,A Intel Core,2021-08-29 22:00:00,2021-08-30 00:50:09,igor_sampa_r1,"R$ 19,43"
406,Patinete Elétrico Foston,2021-08-29 20:30:00,2021-08-29 23:32:55,PALITO,"R$ 18,47"
407,Pacote 100 Lances,2021-08-29 23:00:00,2021-08-29 23:18:20,email,"R$ 2,77"
408,Smart TV 75,2021-08-29 20:00:00,2021-08-29 21:26:50,jp_XP,"R$ 10,92"
409,Pacote 100 Lances,2021-08-29 21:00:00,2021-08-29 21:22:26,Renato José,"R$ 3,61"
410,Bicicleta Aro 29,2021-08-29 19:30:00,2021-08-29 19:51:59,sandrocarriel,"R$ 3,16"
411,GoPro HERO 9,2021-08-29 16:00:00,2021-08-29 18:15:39,m_rimazzi,"R$ 14,76"
412,Pacote 50 Lances,2021-08-29 18:00:00,2021-08-29 18:03:20,email,"R$ 0,92"
413,Poltrona Grafite Suede,2021-08-29 17:00:00,2021-08-29 17:09:08,leandroscacalossi,"R$ 1,71"
414,PIX de 200,2021-08-29 14:00:00,2021-08-29 15:42:16,sebacarlos,"R$ 11,98"
415,Pacote 50 Lances,2021-08-29 15:00:00,2021-08-29 15:12:48,email,"R$ 1,85"
416,Notebook Dell Core,2021-08-29 13:00:00,2021-08-29 14:19:39,CarlosLito,"R$ 9,40"
417,Pacote 100 Lances,2021-08-29 12:00:00,2021-08-29 12:33:35,email,"R$ 4,86"
418,Monitor LG LED,2021-08-29 11:00:00,2021-08-29 11:29:30,Val_Duprat,"R$ 3,39"
419,Apple Watch Series,2021-08-29 07:00:00,2021-08-29 11:05:43,To_de_boa,"R$ 26,12"
420,Pacote 50 Lances,2021-08-29 09:00:00,2021-08-29 09:20:49,email,"R$ 2,37"
421,PIX de 1.000,2021-08-29 08:00:00,2021-08-29 08:12:16,FLAVIOJAMPA,"R$ 2,91"
422,Pacote 50 Lances,2021-08-29 06:00:00,2021-08-29 06:02:25,Fesinhocruz,"R$ 1,23"
423,Smart TV 75,2021-08-28 16:00:00,2021-08-29 04:25:14,Pedro G.A,"R$ 94,04"
424,MacBook Air Intel,2021-08-28 22:00:00,2021-08-29 01:38:24,ramoni,"R$ 25,73"
425,5 Digital Edition,2021-08-28 20:30:00,2021-08-29 01:29:09,graciel13,"R$ 36,93"
426,Patinete Elétrico Maj,2021-08-28 20:00:00,2021-08-29 00:24:38,zildair_costa,"R$ 27,04"
427,Pacote 100 Lances,2021-08-28 23:00:00,2021-08-28 23:08:58,Stromberg,"R$ 1,44"
428,Pipoqueira Classic Retr,2021-08-28 19:00:00,2021-08-28 22:08:52,Fabiomonti7,"R$ 25,22"
429,Pacote 100 Lances,2021-08-28 21:00:00,2021-08-28 21:28:57,leandroscacalossi,"R$ 4,17"
430,PIX de 500,2021-08-28 13:00:00,2021-08-28 19:45:15,gui_sodre,"R$ 44,46"
431,PIX de 200,2021-08-28 19:30:00,2021-08-28 19:33:12,LeonardoAlves1997,"R$ 1,48"
432,Pacote 50 Lances,2021-08-28 18:00:00,2021-08-28 18:06:29,email,"R$ 0,90"
433,Cervejeira Metalfrio VN50FL,2021-08-28 17:00:00,2021-08-28 18:06:26,Dani_alamo_adv,"R$ 5,20"
434,Mini Ar Condicionado,2021-08-28 14:00:00,2021-08-28 15:57:21,cidinha1000,"R$ 9,94"
435,Fone Bose Quietcomfort,2021-08-28 11:00:00,2021-08-28 15:47:25,vilelapedro55,"R$ 29,98"
436,iPhone 12 Pro,2021-08-28 10:00:00,2021-08-28 15:35:39,fbergamasco_,"R$ 34,41"
437,Pacote 50 Lances,2021-08-28 15:00:00,2021-08-28 15:05:52,Victory,"R$ 0,86"
438,Pacote 100 Lances,2021-08-28 12:00:00,2021-08-28 12:36:06,Jlsf,"R$ 5,35"
439,Carro Elétrico Infantil,2021-08-28 07:00:00,2021-08-28 09:11:52,dontstop.,"R$ 14,41"
440,Pacote 50 Lances,2021-08-28 09:00:00,2021-08-28 09:00:56,VivianRomão,"R$ 0,56"
441,Smart TV LED,2021-08-28 08:00:00,2021-08-28 08:14:22,4332112345,"R$ 3,47"
442,Pacote 50 Lances,2021-08-28 06:00:00,2021-08-28 06:03:09,Castorbp,"R$ 1,07"
443,iPhone 12 Pro,2021-08-27 10:00:00,2021-08-28 02:32:58,leonel_ram_ms,"R$ 120,29"
444,A Intel Core,2021-08-27 22:00:00,2021-08-28 00:12:09,RCJardins,"R$ 14,10"
445,Whisky Royal Salute,2021-08-27 20:30:00,2021-08-28 00:01:48,tilango,"R$ 24,62"
446,Pacote 100 Lances,2021-08-27 23:00:00,2021-08-27 23:05:34,King Liion,"R$ 0,98"
447,Samsung Galaxy S20,2021-08-27 20:00:00,2021-08-27 22:23:01,Marcello_Olivel,"R$ 17,00"
448,Pacote 100 Lances,2021-08-27 21:00:00,2021-08-27 21:22:06,Santos.Edimardos @gmail.com,"R$ 2,47"
449,Caixa de Som,2021-08-27 19:30:00,2021-08-27 20:03:42,Tim121,"R$ 4,01"
450,5 Digital Edition,2021-08-27 19:00:00,2021-08-27 19:37:54,email,"R$ 6,42"
451,Teclado Musical 61,2021-08-27 17:00:00,2021-08-27 18:17:47,Italianopr,"R$ 8,52"
452,Pacote 50 Lances,2021-08-27 18:00:00,2021-08-27 18:04:11,Jlsf,"R$ 1,14"
453,Smart TV LED,2021-08-27 16:00:00,2021-08-27 17:38:43,Deila_Costa_EUA,"R$ 14,85"
454,Pacote 50 Lances,2021-08-27 15:00:00,2021-08-27 15:15:30,leandroscacalossi,"R$ 2,63"
455,Climatizador de Ar,2021-08-27 14:00:00,2021-08-27 14:19:50,leandroscacalossi,"R$ 3,53"
456,Pacote 100 Lances,2021-08-27 12:00:00,2021-08-27 13:12:51,eduhebbel,"R$ 10,00"
457,Cervejeira Metalfrio VN50FL,2021-08-27 13:00:00,2021-08-27 13:01:57,K.I.W.A.2000,"R$ 0,73"
458,Drone Multilaser Eagle,2021-08-27 11:00:00,2021-08-27 12:02:04,Jed_London,"R$ 6,32"
459,Cama Box Colch,2021-08-27 07:00:00,2021-08-27 10:05:57,cadumusic,"R$ 21,38"
460,Pacote 50 Lances,2021-08-27 09:00:00,2021-08-27 09:01:00,Adalgisa9820,"R$ 0,35"
461,PIX de 500,2021-08-27 08:00:00,2021-08-27 08:03:15,joãofig89,"R$ 1,55"
462,Pacote 50 Lances,2021-08-27 06:00:00,2021-08-27 06:24:50,email,"R$ 3,34"
463,Smart TV 75,2021-08-26 16:00:00,2021-08-27 04:16:57,tiagoshark1,"R$ 84,68"
464,Patinete Elétrico Maj,2021-08-26 20:00:00,2021-08-27 01:19:14,rcobucci,"R$ 31,25"
465,Pacote 100 Lances,2021-08-26 23:00:00,2021-08-26 23:05:47,Maribotelho,"R$ 1,51"
466,MacBook Air Intel,2021-08-26 22:00:00,2021-08-26 22:49:11,Carlos Giraldi,"R$ 8,03"
467,Pacote 100 Lances,2021-08-26 21:00:00,2021-08-26 22:19:19,eduhebbel,"R$ 9,86"
468,Cadeira Escritório Executiva,2021-08-26 20:30:00,2021-08-26 21:33:35,FabioTrader,"R$ 6,25"
469,Drone Multilaser Eagle,2021-08-26 19:30:00,2021-08-26 20:08:54,vilelapedro55,"R$ 4,04"
470,GoPro HERO 9,2021-08-26 19:00:00,2021-08-26 19:49:24,Heitoralphaville,"R$ 4,70"
471,Bicicleta Aro 29,2021-08-26 17:00:00,2021-08-26 18:46:30,MAGRÃORJ,"R$ 11,08"
472,Pacote 50 Lances,2021-08-26 18:00:00,2021-08-26 18:27:26,Aum083,"R$ 3,27"
473,Fone Bose Quietcomfort,2021-08-26 11:00:00,2021-08-26 17:57:33,Tancredo29,"R$ 40,96"
474,Pacote 50 Lances,2021-08-26 15:00:00,2021-08-26 15:33:18,BRUNAMARIA,"R$ 4,27"
475,Smart TV LED,2021-08-26 13:00:00,2021-08-26 14:14:09,Gil_Lance_10,"R$ 8,38"
476,Mesa para Notebook,2021-08-26 14:00:00,2021-08-26 14:03:23,email,"R$ 0,47"
477,Pacote 100 Lances,2021-08-26 12:00:00,2021-08-26 12:09:28,GeoAlves,"R$ 1,61"
478,iPhone 12 Pro,2021-08-26 10:00:00,2021-08-26 11:08:10,js_meirelles,"R$ 8,40"
479,PIX de 500,2021-08-26 08:00:00,2021-08-26 10:26:52,email,"R$ 14,92"
480,Pacote 50 Lances,2021-08-26 09:00:00,2021-08-26 09:03:59,MayconRolon,"R$ 0,60"
481,Caixa de Som,2021-08-26 07:00:00,2021-08-26 07:56:30,heliopt,"R$ 6,76"
482,Pacote 50 Lances,2021-08-26 06:00:00,2021-08-26 06:01:17,Andrade09,"R$ 0,83"
483,A Intel Core,2021-08-25 22:00:00,2021-08-26 04:33:09,MAEDA,"R$ 36,35"
484,5 Digital Edition,2021-08-25 16:00:00,2021-08-26 01:18:41,gentemedeixa,"R$ 58,29"
485,GoPro HERO 9,2021-08-25 19:00:00,2021-08-26 00:30:14,Beto ribas,"R$ 23,74"
486,Pacote 100 Lances,2021-08-25 23:00:00,2021-08-25 23:34:21,jhonatanrs56,"R$ 4,14"
487,Apple Watch Series,2021-08-25 20:30:00,2021-08-25 23:02:17,Bonelli_Marcos,"R$ 14,35"
488,Refrigerador Brastemp Frost,2021-08-25 17:00:00,2021-08-25 22:21:17,Rayan.ruíz,"R$ 36,05"
489,Smart TV LED,2021-08-25 20:00:00,2021-08-25 22:01:04,DESISTIRJAMAIS,"R$ 13,51"
490,Pacote 100 Lances,2021-08-25 21:00:00,2021-08-25 21:26:54,Robson donkas,"R$ 4,00"
491,Tablet How 7,2021-08-25 19:30:00,2021-08-25 19:32:59,Vikings,"R$ 0,83"
492,Pacote 50 Lances,2021-08-25 18:00:00,2021-08-25 18:14:09,Creyson,"R$ 2,00"
493,Pacote 50 Lances,2021-08-25 15:00:00,2021-08-25 15:35:25,Cavalona,"R$ 5,60"
494,iPhone 12 Pro,2021-08-25 10:00:00,2021-08-25 14:55:58,joãofig89,"R$ 32,06"
495,PIX de 1.000,2021-08-25 14:00:00,2021-08-25 14:22:14,cortez_ramon_13,"R$ 3,91"
496,Patinete Elétrico Foston,2021-08-25 13:00:00,2021-08-25 13:52:58,osmar_rj2,"R$ 5,74"
497,Smart TV Led,2021-08-25 11:00:00,2021-08-25 13:08:45,VACINADO,"R$ 13,10"
498,Pacote 100 Lances,2021-08-25 12:00:00,2021-08-25 12:06:14,kelean,"R$ 1,08"
499,PIX de 500,2021-08-25 09:15:00,2021-08-25 12:04:55,zc_miguel_,"R$ 19,73"
500,Pacote 50 Lances,2021-08-25 09:30:00,2021-08-25 09:30:31,MCGehrke,"R$ 0,55"
501,Computador Completo Monitor,2021-08-25 07:00:00,2021-08-25 08:34:52,jessyy_,"R$ 9,65"
502,5 Digital Edition,2021-08-24 13:00:00,2021-08-25 07:10:59,jorgerod7,"R$ 109,53"
503,Pacote 50 Lances,2021-08-25 06:00:00,2021-08-25 06:04:06,Renan.b.freitas,"R$ 1,04"
504,Apple Watch Series,2021-08-24 19:00:00,2021-08-25 04:58:55,Sah_Caleron,"R$ 57,55"
