,product,started,closed,winner,price
251,Pacote 50 Lances,2022-01-18 15:00:00,2022-01-18 15:40:38,EDILSON DE PAULA,"R$ 5,96"
252,GoPro HERO 9,2022-01-18 11:00:00,2022-01-18 14:02:43,Salberg00,"R$ 16,65"
253,Refrigerador Brastemp Frost,2022-01-18 08:00:00,2022-01-18 13:33:16,Adélio_M_Salles,"R$ 35,01"
254,Pacote 100 Lances,2022-01-18 12:00:00,2022-01-18 12:06:26,BjMorais,"R$ 1,19"
255,IPhone 13 Pro,2022-01-18 10:00:00,2022-01-18 10:55:21,R.Possebon,"R$ 8,01"
256,Pacote 50 Lances,2022-01-18 09:00:00,2022-01-18 09:37:10,Edgar jr,"R$ 3,81"
257,Mini Ar Condicionado,2022-01-18 07:00:00,2022-01-18 07:28:44,walmarques,"R$ 2,96"
258,Pacote 50 Lances,2022-01-18 06:00:00,2022-01-18 06:04:39,Elis1210,"R$ 1,10"
259,Lava E Seca,2022-01-17 20:30:00,2022-01-18 03:52:22,LinsRenata,"R$ 43,17"
260,A Intel Core,2022-01-17 22:00:00,2022-01-18 00:47:05,Sr.Zadi,"R$ 19,87"
261,Pacote 100 Lances,2022-01-17 23:00:00,2022-01-17 23:22:39,klaussathler,"R$ 3,31"
262,Smart TV 75,2022-01-17 16:00:00,2022-01-17 22:16:28,fleurimarcos,"R$ 49,51"
263,Pacote 100 Lances,2022-01-17 21:00:00,2022-01-17 21:13:22,Plobo,"R$ 1,70"
264,PIX de 200,2022-01-17 19:30:00,2022-01-17 21:09:59,Queixim,"R$ 12,85"
265,Patinete Elétrico Foston,2022-01-17 19:00:00,2022-01-17 20:12:30,cadumusic,"R$ 7,83"
266,iPad Air 10,2022-01-17 20:00:00,2022-01-17 20:11:27,sachetti,"R$ 1,96"
267,PIX de 1.000,2022-01-17 17:00:00,2022-01-17 19:34:59,Tercio Vilet,"R$ 18,73"
268,Pacote 50 Lances,2022-01-17 18:00:00,2022-01-17 18:04:13,email,"R$ 0,89"
269,IPhone 13 Pro,2022-01-17 10:00:00,2022-01-17 18:03:09,Fábio Minnesota,"R$ 62,87"
270,Pacote 50 Lances,2022-01-17 15:00:00,2022-01-17 15:58:34,Galo 12,"R$ 7,46"
271,Microondas 25L Espelhado,2022-01-17 14:00:00,2022-01-17 14:52:37,Adia Borges,"R$ 7,09"
272,5 Digital Edition,2022-01-17 13:00:00,2022-01-17 14:14:35,ricardomonti,"R$ 11,45"
273,Pacote 100 Lances,2022-01-17 12:00:00,2022-01-17 13:22:04,clovis_p_junior,"R$ 11,04"
274,Câmera Insta360 One,2022-01-17 11:00:00,2022-01-17 11:36:21,dom.oliveto,"R$ 3,51"
275,Pacote 50 Lances,2022-01-17 09:00:00,2022-01-17 09:34:34,juniorjapa,"R$ 4,08"
276,Fone Bose Quietcomfort,2022-01-17 08:00:00,2022-01-17 09:00:46,m.piovezani,"R$ 5,89"
277,Computador Completo Monitor,2022-01-17 07:00:00,2022-01-17 07:41:28,vagnerpirajá,"R$ 6,35"
278,Pacote 50 Lances,2022-01-17 06:00:00,2022-01-17 06:15:46,Rpsa0022,"R$ 2,44"
279,MacBook Air Intel,2022-01-16 22:00:00,2022-01-17 02:16:43,Zanatti Carlos,"R$ 28,76"
280,Pacote 100 Lances,2022-01-16 23:00:00,2022-01-16 23:08:53,Iarley2022,"R$ 1,60"
281,Refrigerador Brastemp Frost,2022-01-16 19:00:00,2022-01-16 22:34:47,Kabana23,"R$ 23,97"
282,Pacote 100 Lances,2022-01-16 21:00:00,2022-01-16 21:59:13,02256183548,"R$ 6,56"
283,Climatizador de Ar,2022-01-16 20:30:00,2022-01-16 21:53:14,Luiscma96,"R$ 12,03"
284,Caixa de Som,2022-01-16 19:30:00,2022-01-16 20:19:35,Sacramento61,"R$ 6,19"
285,Honda CG 160,2022-01-16 20:00:00,2022-01-16 20:01:10,Grolli_Cesar,"R$ 2,14"
286,Smart TV LED,2022-01-15 20:00:00,2022-01-16 19:45:59,@marcelolino_1990,"R$ 148,62"
287,Pacote 50 Lances,2022-01-16 18:00:00,2022-01-16 18:28:23,Sergio Sales,"R$ 3,52"
288,f15 core i7,2022-01-16 17:00:00,2022-01-16 18:12:34,SidSouza,"R$ 10,58"
289,Smart TV 75,2022-01-16 16:00:00,2022-01-16 16:02:47,LaminadosSP,"R$ 2,07"
290,iPad Air 10,2022-01-16 14:00:00,2022-01-16 15:48:41,papaichego,"R$ 10,90"
291,Hoverboard Smart Balance,2022-01-16 13:00:00,2022-01-16 15:32:42,p.dalben,"R$ 14,38"
292,Pacote 50 Lances,2022-01-16 15:00:00,2022-01-16 15:01:24,IsraelRAlmeida,"R$ 0,68"
293,Apple Watch Series,2022-01-16 11:00:00,2022-01-16 12:25:10,R.E.N.A.T.O,"R$ 8,71"
294,Pacote 100 Lances,2022-01-16 12:00:00,2022-01-16 12:13:14,dlonguinho,"R$ 2,50"
295,IPhone 13 Pro,2022-01-16 10:00:00,2022-01-16 11:56:55,waltz221,"R$ 13,90"
296,PIX de 1.000,2022-01-16 08:00:00,2022-01-16 10:18:16,VACINADO,"R$ 14,50"
297,Pacote 50 Lances,2022-01-16 09:00:00,2022-01-16 09:06:22,Clacerd1,"R$ 0,84"
298,Smart TV Led,2022-01-16 07:00:00,2022-01-16 07:17:57,Daniel de Santi,"R$ 2,05"
299,5 Digital Edition,2022-01-15 16:00:00,2022-01-16 06:37:42,BASALTO,"R$ 92,25"
300,Pacote 50 Lances,2022-01-16 06:00:00,2022-01-16 06:01:54,lauracopetti,"R$ 0,64"
301,Maquina De Gelo,2022-01-15 19:00:00,2022-01-16 01:12:13,TAKARU,"R$ 39,86"
302,iPad Air 10,2022-01-15 20:30:00,2022-01-15 23:23:12,email,"R$ 20,76"
303,Pacote 100 Lances,2022-01-15 23:00:00,2022-01-15 23:17:57,Willie3,"R$ 2,24"
304,Cervejeira Metalfrio VN50FL,2022-01-15 17:00:00,2022-01-15 22:54:27,seu doda,"R$ 34,99"
305,A Intel Core,2022-01-15 22:00:00,2022-01-15 22:46:18,Chiminazzo,"R$ 5,47"
306,Pacote 100 Lances,2022-01-15 21:00:00,2022-01-15 21:15:42,Geovateixeira032,"R$ 2,47"
307,Drone Multilaser Eagle,2022-01-15 19:30:00,2022-01-15 19:43:56,primarques34,"R$ 2,10"
308,Pacote 50 Lances,2022-01-15 18:00:00,2022-01-15 18:18:32,icicarello,"R$ 1,97"
309,Pacote 50 Lances,2022-01-15 15:00:00,2022-01-15 15:52:29,João Paulo de Almeida,"R$ 7,15"
310,PIX de 1.000,2022-01-15 13:00:00,2022-01-15 14:56:02,Pac_Man,"R$ 15,46"
311,Patinete Elétrico Foston,2022-01-15 14:00:00,2022-01-15 14:09:27,cláudiovasques1,"R$ 1,44"
312,Pacote 100 Lances,2022-01-15 12:00:00,2022-01-15 12:32:01,Monalicelance,"R$ 4,30"
313,Câmera Insta360 One,2022-01-15 11:00:00,2022-01-15 12:28:35,Fabiano_Nigro,"R$ 8,65"
314,IPhone 13 Pro,2022-01-15 10:00:00,2022-01-15 11:26:06,C ZAGUINI,"R$ 10,25"
315,Bicicleta Aro 29,2022-01-15 07:00:00,2022-01-15 10:10:49,Lance.do.Cidão,"R$ 18,52"
316,Pacote 50 Lances,2022-01-15 09:00:00,2022-01-15 09:00:30,Lucasvmg,"R$ 0,29"
317,Caixa de Som,2022-01-15 08:00:00,2022-01-15 08:11:34,r.angeloni,"R$ 1,42"
318,Pacote 50 Lances,2022-01-15 06:00:00,2022-01-15 06:27:25,j_ejunior,"R$ 2,78"
319,GoPro HERO 9,2022-01-14 11:00:00,2022-01-15 03:43:35,Gomidi,"R$ 84,59"
320,MacBook Air Intel,2022-01-14 22:00:00,2022-01-15 00:25:11,TEOTÔNIO,"R$ 18,19"
321,Pacote 100 Lances,2022-01-14 23:00:00,2022-01-14 23:20:09,João Paulo de Almeida,"R$ 2,46"
322,Refrigerador Brastemp Frost,2022-01-14 13:00:00,2022-01-14 21:59:26,f.panigassi,"R$ 60,40"
323,Patinete Elétrico Maj,2022-01-14 20:00:00,2022-01-14 21:22:24,Kaião 2000,"R$ 8,56"
324,Pacote 100 Lances,2022-01-14 21:00:00,2022-01-14 21:04:13,JuniorHeleno,"R$ 0,80"
325,Apple Watch Series,2022-01-14 20:30:00,2022-01-14 20:41:43,email,"R$ 1,74"
326,Monitor LG LED,2022-01-14 19:00:00,2022-01-14 19:53:06,Selenna,"R$ 7,08"
327,Climatizador de Ar,2022-01-14 19:30:00,2022-01-14 19:50:16,Mcleandrim,"R$ 2,60"
328,Drone Multilaser Eagle,2022-01-14 17:00:00,2022-01-14 18:51:30,Massani Otávio,"R$ 11,76"
329,Pacote 50 Lances,2022-01-14 18:00:00,2022-01-14 18:01:47,Monza Santos,"R$ 0,49"
330,IPhone 13 Pro,2022-01-14 10:00:00,2022-01-14 17:30:34,viniTESTA,"R$ 47,72"
331,Smart TV 75,2022-01-14 16:00:00,2022-01-14 16:39:50,c.frisoni,"R$ 5,61"
332,Pacote 50 Lances,2022-01-14 15:00:00,2022-01-14 15:09:14,bruno.adriano,"R$ 1,87"
333,Smart TV LED,2022-01-14 14:00:00,2022-01-14 14:45:37,vouganhardevc,"R$ 6,17"
334,IPhone 13 Pro,2022-01-12 10:00:00,2022-01-14 14:05:35,email,"R$ 339,59"
335,Pacote 100 Lances,2022-01-14 12:00:00,2022-01-14 12:30:41,IsraelRAlmeida,"R$ 3,76"
336,Pacote 50 Lances,2022-01-14 09:00:00,2022-01-14 09:08:59,IsraelRAlmeida,"R$ 1,18"
337,Patinete Elétrico Foston,2022-01-14 07:00:00,2022-01-14 08:38:40,VéinhoZL,"R$ 8,56"
338,PIX de 1.000,2022-01-14 08:00:00,2022-01-14 08:01:24,Beraldo2000,"R$ 1,51"
339,Pacote 50 Lances,2022-01-14 06:00:00,2022-01-14 06:26:27,Fernando.Carvalho,"R$ 3,17"
340,A Intel Core,2022-01-13 22:00:00,2022-01-14 05:03:54,Kaka-lima31,"R$ 47,52"
341,Pacote 100 Lances,2022-01-13 23:00:00,2022-01-13 23:51:57,Zapai18,"R$ 5,78"
342,Patinete Elétrico Foston,2022-01-13 19:00:00,2022-01-13 22:12:42,Dani_alamo_adv,"R$ 22,31"
343,ban Chris Rb4187l,2022-01-13 19:30:00,2022-01-13 22:04:43,ronnirj,"R$ 14,00"
344,Pacote 100 Lances,2022-01-13 21:00:00,2022-01-13 21:46:13,Marcello P3,"R$ 5,34"
345,Drone Multilaser Eagle,2022-01-13 20:30:00,2022-01-13 21:25:11,Rômulo Riguetto,"R$ 6,29"
346,GoPro HERO 9,2022-01-13 20:00:00,2022-01-13 21:03:15,mantelli,"R$ 6,59"
347,Caixa de Som,2022-01-13 16:00:00,2022-01-13 19:33:39,email,"R$ 22,92"
348,Cervejeira Metalfrio VN50FL,2022-01-13 07:00:00,2022-01-13 18:12:30,vem2022,"R$ 61,54"
349,Pacote 50 Lances,2022-01-13 18:00:00,2022-01-13 18:02:54,Fellippe99,"R$ 0,70"
350,Esteira Ergométrica El,2022-01-13 17:00:00,2022-01-13 17:30:49,Viniciuslealt,"R$ 2,94"
351,IPhone 13 Pro,2022-01-13 10:00:00,2022-01-13 17:07:56,email,"R$ 38,54"
352,Smart TV LED,2022-01-13 14:00:00,2022-01-13 15:49:03,donaonça,"R$ 14,06"
353,Pacote 50 Lances,2022-01-13 15:00:00,2022-01-13 15:37:25,Santo46,"R$ 4,71"
354,GoPro HERO 9,2022-01-13 13:00:00,2022-01-13 14:29:38,FamiliaFaustini,"R$ 8,90"
355,Patinete Elétrico Maj,2022-01-12 16:00:00,2022-01-13 12:13:07,Chiminazzo,"R$ 120,85"
356,Pacote 100 Lances,2022-01-13 12:00:00,2022-01-13 12:09:13,email,"R$ 1,85"
357,Maquina De Gelo,2022-01-13 11:00:00,2022-01-13 11:06:44,Yanno.Carvalho,"R$ 1,00"
358,PIX de 1.000,2022-01-13 08:00:00,2022-01-13 09:30:58,Pacheco123,"R$ 10,42"
359,Pacote 50 Lances,2022-01-13 09:00:00,2022-01-13 09:09:37,email,"R$ 1,21"
360,Pacote 50 Lances,2022-01-13 06:00:00,2022-01-13 06:27:11,Alineal.,"R$ 2,92"
361,Drone Multilaser Eagle,2022-01-12 20:30:00,2022-01-13 01:14:10,keepcalm,"R$ 34,42"
362,5 Digital Edition,2022-01-12 20:00:00,2022-01-12 23:53:26,r.angeloni,"R$ 26,30"
363,Cervejeira Metalfrio VN50FL,2022-01-12 19:00:00,2022-01-12 23:07:10,Arquimedes60,"R$ 24,30"
364,Pacote 100 Lances,2022-01-12 23:00:00,2022-01-12 23:05:29,Junior8734,"R$ 1,16"
365,MacBook Air Intel,2022-01-12 22:00:00,2022-01-12 22:44:52,GIL_DESPACHANTE,"R$ 6,15"
366,Pacote 100 Lances,2022-01-12 21:00:00,2022-01-12 21:19:45,10333586654,"R$ 2,77"
367,PIX de 200,2022-01-12 19:30:00,2022-01-12 20:08:14,Amor12344321,"R$ 5,71"
368,Pacote 50 Lances,2022-01-12 18:00:00,2022-01-12 18:10:35,GabyApolinario,"R$ 1,87"
369,Caixa de Som,2022-01-12 17:00:00,2022-01-12 18:10:23,analisando,"R$ 9,45"
370,Pacote 50 Lances,2022-01-12 15:00:00,2022-01-12 15:20:08,omisadee,"R$ 3,65"
371,Caixa de Som,2022-01-12 14:00:00,2022-01-12 14:43:52,Leafar21,"R$ 6,02"
372,iPad Air 10,2022-01-12 13:00:00,2022-01-12 14:12:44,Doniton,"R$ 9,31"
373,Pacote 100 Lances,2022-01-12 12:00:00,2022-01-12 14:08:09,dillas,"R$ 15,05"
374,A Intel Core,2022-01-11 22:00:00,2022-01-12 12:27:14,CalazansMG,"R$ 78,99"
375,f15 core i7,2022-01-12 11:00:00,2022-01-12 11:19:13,Emerson Viegas,"R$ 4,12"
376,PIX de 1.000,2022-01-12 08:00:00,2022-01-12 09:34:19,Lima Lanches BH,"R$ 11,24"
377,Pacote 50 Lances,2022-01-12 09:00:00,2022-01-12 09:10:59,email,"R$ 1,60"
378,Câmera Insta360 One,2022-01-12 07:00:00,2022-01-12 07:55:44,Lima Lanches BH,"R$ 5,75"
379,IPhone 13 Pro,2022-01-11 10:00:00,2022-01-12 06:59:54,email,"R$ 161,71"
380,Pacote 50 Lances,2022-01-12 06:00:00,2022-01-12 06:02:03,Fran70,"R$ 1,28"
381,Smart TV LED,2022-01-11 19:30:00,2022-01-12 00:35:26,MadeleineSilva,"R$ 31,89"
382,Pacote 100 Lances,2022-01-11 23:00:00,2022-01-11 23:06:58,email,"R$ 1,38"
383,Pacote 100 Lances,2022-01-11 21:00:00,2022-01-11 22:39:01,Hjrocha,"R$ 12,00"
384,Patinete Elétrico Maj,2022-01-11 20:00:00,2022-01-11 21:44:28,Ratones,"R$ 12,41"
385,Drone Multilaser Eagle,2022-01-11 20:30:00,2022-01-11 21:34:26,eusouomat,"R$ 7,47"
386,Smart TV LED,2022-01-11 16:00:00,2022-01-11 19:23:47,Cidão Osasco,"R$ 18,90"
387,PIX de 1.000,2022-01-11 14:00:00,2022-01-11 19:23:36,@mairos_bauru,"R$ 35,76"
388,Parafusadeira e Furadeira,2022-01-11 19:00:00,2022-01-11 19:23:35,Geovateixeira032,"R$ 5,09"
389,Refrigerador Brastemp Frost,2022-01-11 17:00:00,2022-01-11 18:36:43,ricardomonti,"R$ 11,66"
390,Pacote 50 Lances,2022-01-11 18:00:00,2022-01-11 18:06:29,talitajennifer,"R$ 1,35"
391,Mini Ar Condicionado,2022-01-11 11:00:00,2022-01-11 15:36:08,Eduardomad,"R$ 29,80"
392,Pacote 50 Lances,2022-01-11 15:00:00,2022-01-11 15:08:16,lazimbx,"R$ 1,39"
393,Pacote 100 Lances,2022-01-11 12:00:00,2022-01-11 13:41:20,papudinhos,"R$ 12,47"
394,Apple Watch Series,2022-01-11 13:00:00,2022-01-11 13:28:24,Deila_Costa_EUA,"R$ 3,99"
395,Esteira Ergométrica El,2022-01-11 08:00:00,2022-01-11 11:41:58,Henning,"R$ 22,02"
396,Pacote 50 Lances,2022-01-11 09:00:00,2022-01-11 09:29:14,Gil1980,"R$ 4,19"
397,Fone Bose Quietcomfort,2022-01-11 07:00:00,2022-01-11 08:30:14,AquinoLuíz,"R$ 8,12"
398,MacBook Air Intel,2022-01-10 22:00:00,2022-01-11 08:03:37,email,"R$ 90,31"
399,Pacote 50 Lances,2022-01-11 06:00:00,2022-01-11 06:06:41,daianecassiano,"R$ 1,47"
400,iPad Air 10,2022-01-10 20:30:00,2022-01-11 03:54:46,m_rimazzi,"R$ 52,81"
401,Pacote 100 Lances,2022-01-10 23:00:00,2022-01-10 23:59:16,alexkoehler,"R$ 8,44"
402,Smart TV LED,2022-01-10 20:00:00,2022-01-10 22:54:39,VACINADO,"R$ 29,16"
403,GoPro HERO 9,2022-01-10 19:00:00,2022-01-10 21:34:02,ElizeuGottardo,"R$ 16,89"
404,Pacote 100 Lances,2022-01-10 21:00:00,2022-01-10 21:27:15,papudinhos,"R$ 3,99"
405,5 Digital Edition,2022-01-10 16:00:00,2022-01-10 20:46:45,Guido.,"R$ 43,40"
406,Kit 2 Banquetas,2022-01-10 19:30:00,2022-01-10 20:14:30,Jaguargt,"R$ 6,78"
407,Patinete Elétrico Maj,2022-01-09 20:00:00,2022-01-10 18:46:03,cinthiadalle,"R$ 171,69"
408,Pacote 50 Lances,2022-01-10 18:00:00,2022-01-10 18:14:56,LucasMassignani,"R$ 3,27"
409,Perfume Dolce e,2022-01-10 17:00:00,2022-01-10 18:14:56,sorte10,"R$ 12,85"
410,Pacote 50 Lances,2022-01-10 15:00:00,2022-01-10 15:55:53,pedrohsmoura,"R$ 7,85"
411,Lava E Seca,2022-01-10 13:00:00,2022-01-10 15:48:31,Fabiomonti7,"R$ 23,58"
412,Cama Box Colch,2022-01-10 11:00:00,2022-01-10 14:26:26,RICAMIL,"R$ 25,56"
413,Teclado Musical 61,2022-01-10 14:00:00,2022-01-10 14:06:15,crescimento,"R$ 1,61"
414,Pacote 100 Lances,2022-01-10 12:00:00,2022-01-10 12:30:53,email,"R$ 5,87"
415,IPhone 13 Pro,2022-01-10 10:00:00,2022-01-10 10:02:14,@caiomafra13,"R$ 1,05"
416,Pacote 50 Lances,2022-01-10 09:00:00,2022-01-10 09:21:09,FlavioRcRocha,"R$ 2,28"
417,Caixa de Som,2022-01-10 07:00:00,2022-01-10 08:57:44,vagnerpirajá,"R$ 9,71"
418,PIX de 1.000,2022-01-10 08:00:00,2022-01-10 08:40:05,vagnerpirajá,"R$ 4,43"
419,Pacote 50 Lances,2022-01-10 06:00:00,2022-01-10 06:14:54,nando1808,"R$ 1,87"
420,Smart TV LED,2022-01-09 20:30:00,2022-01-10 06:03:14,email,"R$ 50,53"
421,Smart TV 75,2022-01-09 16:00:00,2022-01-10 03:31:54,@sallesmg45,"R$ 61,96"
422,IPhone 13 Pro,2022-01-09 10:00:00,2022-01-10 02:36:02,Pipo Zago,"R$ 104,98"
423,A Intel Core,2022-01-09 22:00:00,2022-01-10 00:48:28,JÔVA,"R$ 16,25"
424,Pacote 100 Lances,2022-01-09 23:00:00,2022-01-09 23:10:42,email,"R$ 1,42"
425,Patinete Elétrico Foston,2022-01-09 19:00:00,2022-01-09 21:55:18,KAIOBLACK,"R$ 19,07"
426,Pacote 100 Lances,2022-01-09 21:00:00,2022-01-09 21:41:47,Hjrocha,"R$ 4,99"
427,PIX de 200,2022-01-09 19:30:00,2022-01-09 20:11:54,Conrad Banda,"R$ 4,99"
428,Pacote 50 Lances,2022-01-09 18:00:00,2022-01-09 18:18:21,Alexandre Hibens,"R$ 2,97"
429,Cadeira Escritório Executiva,2022-01-09 11:00:00,2022-01-09 18:02:49,xandytimão,"R$ 46,25"
430,Refrigerador Brastemp Frost,2022-01-09 17:00:00,2022-01-09 17:18:19,email,"R$ 2,96"
431,Pacote 50 Lances,2022-01-09 15:00:00,2022-01-09 15:33:35,roniltonfarias,"R$ 4,74"
432,Bicicleta Aro 29,2022-01-09 14:00:00,2022-01-09 14:02:08,querlonnogueira,"R$ 0,66"
433,Drone Multilaser Eagle,2022-01-09 13:00:00,2022-01-09 13:32:56,sinira,"R$ 2,81"
434,Pacote 100 Lances,2022-01-09 12:00:00,2022-01-09 12:17:01,papudinhos,"R$ 1,81"
435,Caixa de Som,2022-01-09 07:00:00,2022-01-09 09:53:01,RiguettoGMR,"R$ 15,32"
436,Câmera Insta360 One,2022-01-09 08:00:00,2022-01-09 09:46:58,ugan_silva,"R$ 8,46"
437,Pacote 50 Lances,2022-01-09 09:00:00,2022-01-09 09:00:15,Chopin/22,"R$ 0,13"
438,Pacote 50 Lances,2022-01-09 06:00:00,2022-01-09 06:26:09,LUANROO,"R$ 3,10"
439,5 Digital Edition,2022-01-08 20:00:00,2022-01-09 05:27:24,EDU_VOGT,"R$ 53,13"
440,Pacote 100 Lances,2022-01-08 23:00:00,2022-01-08 23:04:26,Skidy,"R$ 1,04"
441,MacBook Air Intel,2022-01-08 22:00:00,2022-01-08 22:02:40,catenacci,"R$ 1,38"
442,Pacote 100 Lances,2022-01-08 21:00:00,2022-01-08 21:54:48,Hjrocha,"R$ 6,20"
443,Drone Multilaser Eagle,2022-01-08 20:30:00,2022-01-08 21:23:11,Mazzeto_Sjc,"R$ 5,56"
444,Climatizador de Ar,2022-01-08 19:30:00,2022-01-08 19:32:19,andressa_samorim,"R$ 0,64"
445,Chaise Hungria Trama,2022-01-08 13:00:00,2022-01-08 19:18:44,loriss,"R$ 35,00"
446,Patinete Elétrico Foston,2022-01-08 19:00:00,2022-01-08 19:14:05,keepcalm,"R$ 1,62"
447,Smart TV LED,2022-01-08 16:00:00,2022-01-08 18:36:56,Val_Duprat,"R$ 16,89"
448,GoPro HERO 9,2022-01-08 17:00:00,2022-01-08 18:22:22,R&amp;M_Lopes,"R$ 7,92"
449,Pacote 50 Lances,2022-01-08 18:00:00,2022-01-08 18:00:23,olericx,"R$ 0,24"
450,A Intel Core,2022-01-07 22:00:00,2022-01-08 15:50:10,Fábio Minnesota,"R$ 132,41"
451,Pacote 50 Lances,2022-01-08 15:00:00,2022-01-08 15:46:40,ronidsl,"R$ 3,98"
452,Cafeteira Dolce Gusto,2022-01-08 14:00:00,2022-01-08 14:24:14,btranjan,"R$ 2,59"
453,Caixa de Som,2022-01-08 11:00:00,2022-01-08 13:40:54,Alcides Marin,"R$ 14,47"
454,Pacote 100 Lances,2022-01-08 12:00:00,2022-01-08 12:32:16,flgouvea,"R$ 4,00"
455,PIX de 1.000,2022-01-08 08:00:00,2022-01-08 11:21:38,walmarques,"R$ 19,23"
456,IPhone 13 Pro,2022-01-08 10:00:00,2022-01-08 10:27:08,JotinhaXP,"R$ 5,56"
457,Pacote 50 Lances,2022-01-08 09:00:00,2022-01-08 09:10:39,email,"R$ 1,20"
458,Bicicleta Ergométrica Polimet,2022-01-08 07:00:00,2022-01-08 07:57:39,esse é meu sim,"R$ 4,96"
459,GoPro HERO 9,2022-01-07 11:00:00,2022-01-08 06:48:12,Pipo Zadi,"R$ 127,46"
460,Pacote 50 Lances,2022-01-08 06:00:00,2022-01-08 06:14:40,email,"R$ 2,09"
461,Patinete Elétrico Maj,2022-01-07 20:00:00,2022-01-08 04:57:43,kadinho99,"R$ 62,72"
462,Pacote 100 Lances,2022-01-07 23:00:00,2022-01-07 23:08:23,LuVPS81000,"R$ 1,74"
463,Smart TV LED,2022-01-07 16:00:00,2022-01-07 22:15:33,Daniel de Santi,"R$ 44,66"
464,Whisky Royal Salute,2022-01-07 20:30:00,2022-01-07 22:14:53,Camponazzi,"R$ 12,94"
465,PIX de 200,2022-01-07 19:30:00,2022-01-07 21:12:33,vamos .   .,"R$ 12,04"
466,Pacote 100 Lances,2022-01-07 21:00:00,2022-01-07 21:06:51,Tiagomarkom,"R$ 1,28"
467,Smart TV LED,2022-01-07 19:00:00,2022-01-07 20:05:53,LaminadosSP,"R$ 8,76"
468,Pacote 50 Lances,2022-01-07 18:00:00,2022-01-07 18:04:46,email,"R$ 1,25"
469,Esteira Ergométrica El,2022-01-07 17:00:00,2022-01-07 17:42:23,LEOFOREX,"R$ 5,03"
470,IPhone 13 Pro,2022-01-07 10:00:00,2022-01-07 16:16:08,rodrigo.ccarvalho13,"R$ 45,03"
471,Pacote 50 Lances,2022-01-07 15:00:00,2022-01-07 15:15:15,fabiosf,"R$ 3,18"
472,Cafeteira Dolce Gusto,2022-01-07 14:00:00,2022-01-07 15:01:14,flgouvea,"R$ 7,51"
473,A Intel Core,2022-01-06 22:00:00,2022-01-07 13:32:06,tedesco.carlos,"R$ 110,17"
474,Patinete Elétrico Foston,2022-01-07 13:00:00,2022-01-07 13:15:11,Bennício,"R$ 2,38"
475,Lava E Seca,2022-01-07 08:00:00,2022-01-07 12:54:43,pedrogalvan,"R$ 38,27"
476,Pacote 100 Lances,2022-01-07 12:00:00,2022-01-07 12:45:45,Hjrocha,"R$ 5,39"
477,Pacote 50 Lances,2022-01-07 09:00:00,2022-01-07 09:07:32,email,"R$ 1,01"
478,PIX de 1.000,2022-01-07 07:00:00,2022-01-07 08:17:49,Dani_alamo_adv,"R$ 8,27"
479,Pacote 50 Lances,2022-01-07 06:00:00,2022-01-07 06:23:27,email,"R$ 2,46"
480,IPhone 13 Pro,2022-01-05 10:00:00,2022-01-07 04:43:14,EmersonSoriani,"R$ 329,63"
481,Pacote 100 Lances,2022-01-06 23:00:00,2022-01-06 23:18:58,Tiagomarkom,"R$ 2,69"
482,5 Polegadas Vermelho,2022-01-06 20:30:00,2022-01-06 22:12:20,LIGERA,"R$ 10,30"
483,Pacote 100 Lances,2022-01-06 21:00:00,2022-01-06 21:57:34,Leopereira20,"R$ 7,02"
484,5 Digital Edition,2022-01-06 20:00:00,2022-01-06 21:21:33,claucap_pr,"R$ 13,09"
485,Computador Completo Monitor,2022-01-06 19:00:00,2022-01-06 20:14:27,r.angeloni,"R$ 11,72"
486,Pipoqueira Classic Retr,2022-01-06 19:30:00,2022-01-06 20:07:55,carlinhoscnv,"R$ 4,97"
487,Patinete Elétrico Maj,2022-01-06 16:00:00,2022-01-06 19:38:19,Lance.do.Cidão,"R$ 24,64"
488,Adega 8 garrafas,2022-01-06 11:00:00,2022-01-06 18:32:42,icoelho,"R$ 36,66"
489,Pacote 50 Lances,2022-01-06 18:00:00,2022-01-06 18:09:34,Edmil,"R$ 2,10"
490,GoPro HERO 9,2022-01-06 13:00:00,2022-01-06 18:04:07,maxsilva1,"R$ 31,23"
491,Cervejeira Metalfrio VN50FL,2022-01-06 17:00:00,2022-01-06 17:34:23,BARÚ_SUSHI,"R$ 4,60"
492,Pacote 50 Lances,2022-01-06 15:00:00,2022-01-06 15:35:17,dillas,"R$ 5,45"
493,Aspirador de P,2022-01-06 14:00:00,2022-01-06 14:33:08,email,"R$ 4,35"
494,PIX de 1.000,2022-01-06 08:00:00,2022-01-06 14:12:34,p.caldana,"R$ 42,33"
495,Pacote 100 Lances,2022-01-06 12:00:00,2022-01-06 12:29:23,papudinhos,"R$ 4,57"
496,IPhone 13 Pro,2022-01-06 10:00:00,2022-01-06 10:35:16,C ZAGUINI,"R$ 5,97"
497,Pacote 50 Lances,2022-01-06 09:00:00,2022-01-06 09:10:17,BETO ROCHA,"R$ 1,56"
498,Caixa de Som,2022-01-06 07:00:00,2022-01-06 07:25:53,S.A.T.O,"R$ 3,30"
499,Pacote 50 Lances,2022-01-06 06:00:00,2022-01-06 06:04:45,email,"R$ 1,28"
500,Refrigerador Brastemp Frost,2022-01-05 19:00:00,2022-01-06 02:25:37,cadinho90,"R$ 57,89"
501,iPad Air 10,2022-01-05 20:30:00,2022-01-05 23:58:19,Maccheri,"R$ 22,04"
